row_index,mahalanobis_distance_squared,mahalanobis_threshold,is_multivariate_outlier
123,14.910206350466483,42.97982013935165,False
124,14.910206350466483,42.97982013935165,False
125,14.910206350466483,42.97982013935165,False
126,14.910206350466483,42.97982013935165,False
127,14.910206350466483,42.97982013935165,False
128,300.9951103367392,42.97982013935165,True
129,300.9951103367392,42.97982013935165,True
130,300.9951103367392,42.97982013935165,True
131,300.9951103367392,42.97982013935165,True
132,300.9951103367392,42.97982013935165,True
133,300.9951103367392,42.97982013935165,True
134,300.9951103367392,42.97982013935165,True
135,300.9951103367392,42.97982013935165,True
136,300.9951103367392,42.97982013935165,True
137,14.910206350467101,42.97982013935165,False
138,14.910206350467101,42.97982013935165,False
139,14.910206350467101,42.97982013935165,False
140,14.910206350467101,42.97982013935165,False
141,14.910206350467101,42.97982013935165,False
142,14.910206350467101,42.97982013935165,False
143,14.910206350467101,42.97982013935165,False
144,14.910206350467101,42.97982013935165,False
145,14.910206350467101,42.97982013935165,False
146,14.91020635046744,42.97982013935165,False
147,14.91020635046744,42.97982013935165,False
148,14.91020635046744,42.97982013935165,False
149,14.91020635046744,42.97982013935165,False
150,14.91020635046744,42.97982013935165,False
151,14.91020635046744,42.97982013935165,False
152,14.91020635046744,42.97982013935165,False
153,14.91020635046744,42.97982013935165,False
154,14.91020635046744,42.97982013935165,False
155,13.321235454723515,42.97982013935165,False
156,13.321235454723515,42.97982013935165,False
157,13.321235454723515,42.97982013935165,False
158,13.321235454723515,42.97982013935165,False
159,13.321235454723515,42.97982013935165,False
160,13.321235454723515,42.97982013935165,False
161,13.321235454723515,42.97982013935165,False
162,13.321235454723515,42.97982013935165,False
163,13.321235454723515,42.97982013935165,False
164,13.321235454723515,42.97982013935165,False
165,13.321235454723436,42.97982013935165,False
166,13.321235454723436,42.97982013935165,False
167,13.321235454723436,42.97982013935165,False
168,13.321235454723436,42.97982013935165,False
169,13.321235454723436,42.97982013935165,False
170,13.321235454723436,42.97982013935165,False
171,13.321235454723436,42.97982013935165,False
172,13.321235454723436,42.97982013935165,False
173,13.321235454723436,42.97982013935165,False
174,13.321235454723436,42.97982013935165,False
175,14.91020635046647,42.97982013935165,False
176,14.91020635046647,42.97982013935165,False
177,14.91020635046647,42.97982013935165,False
178,14.91020635046647,42.97982013935165,False
179,14.91020635046647,42.97982013935165,False
180,14.91020635046647,42.97982013935165,False
181,14.91020635046647,42.97982013935165,False
182,14.91020635046647,42.97982013935165,False
183,14.91020635046647,42.97982013935165,False
184,230.8545722880738,42.97982013935165,True
185,230.8545722880738,42.97982013935165,True
186,230.8545722880738,42.97982013935165,True
187,230.8545722880738,42.97982013935165,True
188,230.8545722880738,42.97982013935165,True
189,230.8545722880738,42.97982013935165,True
190,230.8545722880738,42.97982013935165,True
191,14.910206350466673,42.97982013935165,False
192,14.910206350466673,42.97982013935165,False
193,14.910206350466673,42.97982013935165,False
194,14.910206350466673,42.97982013935165,False
195,14.910206350466673,42.97982013935165,False
196,14.910206350466673,42.97982013935165,False
197,14.910206350466673,42.97982013935165,False
198,14.910206350466673,42.97982013935165,False
199,14.910206350466673,42.97982013935165,False
200,87.84564085313652,42.97982013935165,True
201,87.84564085313652,42.97982013935165,True
202,87.84564085313652,42.97982013935165,True
203,87.84564085313652,42.97982013935165,True
204,87.84564085313652,42.97982013935165,True
205,87.84564085313652,42.97982013935165,True
206,87.84564085313652,42.97982013935165,True
207,87.84564085313652,42.97982013935165,True
208,87.84564085313652,42.97982013935165,True
209,216.75964245329325,42.97982013935165,True
210,216.75964245329325,42.97982013935165,True
211,216.75964245329325,42.97982013935165,True
212,216.75964245329325,42.97982013935165,True
213,216.75964245329325,42.97982013935165,True
214,216.75964245329325,42.97982013935165,True
215,216.75964245329325,42.97982013935165,True
216,216.75964245329325,42.97982013935165,True
217,216.75964245329325,42.97982013935165,True
218,216.75964245329325,42.97982013935165,True
219,94.05219190236906,42.97982013935165,True
220,94.05219190236906,42.97982013935165,True
221,94.05219190236906,42.97982013935165,True
222,94.05219190236906,42.97982013935165,True
223,94.05219190236906,42.97982013935165,True
224,94.05219190236906,42.97982013935165,True
225,94.05219190236906,42.97982013935165,True
226,94.05219190236906,42.97982013935165,True
227,94.05219190236906,42.97982013935165,True
228,94.05219190236906,42.97982013935165,True
229,13.32123545472353,42.97982013935165,False
230,13.32123545472353,42.97982013935165,False
231,13.32123545472353,42.97982013935165,False
232,13.32123545472353,42.97982013935165,False
233,13.32123545472353,42.97982013935165,False
234,13.32123545472353,42.97982013935165,False
235,13.32123545472353,42.97982013935165,False
236,13.32123545472353,42.97982013935165,False
237,13.32123545472353,42.97982013935165,False
238,13.32123545472353,42.97982013935165,False
239,13.321235454723512,42.97982013935165,False
240,13.321235454723512,42.97982013935165,False
241,13.321235454723512,42.97982013935165,False
242,13.321235454723512,42.97982013935165,False
243,13.321235454723512,42.97982013935165,False
244,13.321235454723512,42.97982013935165,False
245,13.321235454723512,42.97982013935165,False
246,13.321235454723512,42.97982013935165,False
247,13.321235454723512,42.97982013935165,False
248,13.321235454723512,42.97982013935165,False
