observed,predicted,residual,absolute_error
0.8570862730857126,1.8221508927538015,-0.9650646196680889,0.9650646196680889
0.579730411471064,1.8221508927538015,-1.2424204812827375,1.2424204812827375
1.6268858066002263,1.8221508927538015,-0.19526508615357518,0.19526508615357518
0.2602112569707439,1.8221508927538015,-1.5619396357830575,1.5619396357830575
1.8354492390020587,1.8221508927538015,0.013298346248257209,0.013298346248257209
0.2405641336366695,1.8221508927538015,-1.581586759117132,1.581586759117132
0.7136992535711828,1.8221508927538015,-1.1084516391826187,1.1084516391826187
1.0958248492916711,1.8221508927538015,-0.7263260434621304,0.7263260434621304
7.360751879011887,1.8221508927538015,5.538600986258086,5.538600986258086
0.8791468943891129,1.8221508927538015,-0.9430039983646886,0.9430039983646886
0.774283389787513,1.8221508927538015,-1.0478675029662885,1.0478675029662885
1.9919193221111424,1.8221508927538015,0.16976842935734093,0.16976842935734093
0.3783444913194841,1.8221508927538015,-1.4438064014343173,1.4438064014343173
0.8047415933139703,1.8221508927538015,-1.0174092994398312,1.0174092994398312
0.3592611565204056,1.8221508927538015,-1.462889736233396,1.462889736233396
1.0529020128934117,1.8221508927538015,-0.7692488798603898,0.7692488798603898
0.8621074636111007,1.8221508927538015,-0.9600434291427008,0.9600434291427008
14.728567574673178,1.8221508927538015,12.906416681919376,12.906416681919376
0.6433017110440628,1.8221508927538015,-1.1788491817097388,1.1788491817097388
0.4198664546099319,1.8221508927538015,-1.4022844381438695,1.4022844381438695
3.149663292713082,1.8221508927538015,1.3275123999592806,1.3275123999592806
2.169407944352197,1.8221508927538015,0.3472570515983955,0.3472570515983955
0.493228260930458,1.8221508927538015,-1.3289226318233434,1.3289226318233434
1.0029754145357688,1.8221508927538015,-0.8191754782180327,0.8191754782180327
0.1854698986731419,1.8221508927538015,-1.6366809940806597,1.6366809940806597
0.0988630737950738,1.8221508927538015,-1.7232878189587277,1.7232878189587277
0.4702301599548245,1.8221508927538015,-1.351920732798977,1.351920732798977
2.687525566046792,1.8221508927538015,0.8653746732929906,0.8653746732929906
0.9823435270848496,1.8221508927538015,-0.8398073656689519,0.8398073656689519
0.6052217822979895,1.8221508927538015,-1.216929110455812,1.216929110455812
6.482172439710905,1.8221508927538015,4.660021546957104,4.660021546957104
2.6867403311215865,1.8221508927538015,0.864589438367785,0.864589438367785
0.7672214167665391,1.8221508927538015,-1.0549294759872625,1.0549294759872625
0.7664154644961585,1.8221508927538015,-1.055735428257643,1.055735428257643
1.0617776543409592,1.8221508927538015,-0.7603732384128423,0.7603732384128423
3.8791100754366425,1.8221508927538015,2.0569591826828413,2.0569591826828413
0.4386972792209299,1.8221508927538015,-1.3834536135328717,1.3834536135328717
6.9509363188894655,1.8221508927538015,5.128785426135664,5.128785426135664
0.4787820909269001,1.8221508927538015,-1.3433688018269014,1.3433688018269014
0.3687334249789069,1.8221508927538015,-1.4534174677748946,1.4534174677748946
1.3718829183654722,1.8221508927538015,-0.45026797438832933,0.45026797438832933
0.2266117956037198,1.8221508927538015,-1.5955390971500818,1.5955390971500818
1.3123638688539283,1.8221508927538015,-0.5097870238998732,0.5097870238998732
0.3758526836726521,1.8221508927538015,-1.4462982090811494,1.4462982090811494
0.6439380500075159,1.8221508927538015,-1.1782128427462855,1.1782128427462855
0.4286664418152572,1.8221508927538015,-1.3934844509385442,1.3934844509385442
2.3919434486183864,1.8221508927538015,0.5697925558645849,0.5697925558645849
0.7279249098775472,1.8221508927538015,-1.0942259828762544,1.0942259828762544
0.4313168954422955,1.8221508927538015,-1.390833997311506,1.390833997311506
1.540156423059482,1.8221508927538015,-0.2819944696943195,0.2819944696943195
0.3557264962514397,1.8221508927538015,-1.4664243965023618,1.4664243965023618
1.0709719442643844,1.8221508927538015,-0.7511789484894171,0.7511789484894171
0.6034722059137033,1.8221508927538015,-1.2186786868400983,1.2186786868400983
1.141258363083009,1.8221508927538015,-0.6808925296707924,0.6808925296707924
0.5653018244408415,1.8221508927538015,-1.25684906831296,1.25684906831296
4.986556877001546,1.8221508927538015,3.164405984247745,3.164405984247745
0.6700120852270204,2.02738375852967,-1.3573716733026497,1.3573716733026497
0.4950587775158489,2.02738375852967,-1.5323249810138213,1.5323249810138213
4.522840340241605,2.02738375852967,2.495456581711935,2.495456581711935
2.591624259545572,2.02738375852967,0.564240501015902,0.564240501015902
0.6858292042822013,2.02738375852967,-1.3415545542474687,1.3415545542474687
2.403967673511646,2.02738375852967,0.3765839149819761,0.3765839149819761
1.0133465202105196,2.02738375852967,-1.0140372383191505,1.0140372383191505
2.370934481096649,2.02738375852967,0.3435507225669787,0.3435507225669787
0.5911363692957547,2.02738375852967,-1.4362473892339154,1.4362473892339154
3.151255842827831,2.02738375852967,1.1238720842981609,1.1238720842981609
0.653829971282899,2.02738375852967,-1.3735537872467711,1.3735537872467711
0.7530910039174339,2.02738375852967,-1.2742927546122362,1.2742927546122362
9.66384795722705,2.02738375852967,7.6364641986973805,7.6364641986973805
3.423349924580549,2.02738375852967,1.3959661660508789,1.3959661660508789
0.9781169963836972,2.02738375852967,-1.0492667621459728,1.0492667621459728
0.1853682631467308,2.02738375852967,-1.8420154953829393,1.8420154953829393
3.258267391159824,2.02738375852967,1.230883632630154,1.230883632630154
0.4261906725861129,2.02738375852967,-1.6011930859435572,1.6011930859435572
3.5591777349294857,2.02738375852967,1.5317939763998156,1.5317939763998156
0.4538514483659436,2.02738375852967,-1.5735323101637264,1.5735323101637264
0.3602760666772656,2.02738375852967,-1.6671076918524046,1.6671076918524046
1.5321273000173696,2.02738375852967,-0.4952564585123005,0.4952564585123005
0.3245909082180683,2.02738375852967,-1.7027928503116019,1.7027928503116019
1.0257917523061892,2.02738375852967,-1.0015920062234809,1.0015920062234809
0.3598602384189452,2.02738375852967,-1.6675235201107248,1.6675235201107248
0.5398912763008505,2.02738375852967,-1.4874924822288196,1.4874924822288196
0.6956216106623382,2.02738375852967,-1.331762147867332,1.331762147867332
4.627154243214652,2.02738375852967,2.599770484684982,2.599770484684982
0.9979898086925608,2.02738375852967,-1.0293939498371092,1.0293939498371092
0.6658246650132922,2.02738375852967,-1.361559093516378,1.361559093516378
2.9489717758099068,2.02738375852967,0.9215880172802366,0.9215880172802366
0.359162009295794,2.02738375852967,-1.6682217492338762,1.6682217492338762
1.516949718283846,2.02738375852967,-0.5104340402458241,0.5104340402458241
0.4067343534390761,2.02738375852967,-1.620649405090594,1.620649405090594
2.142946828492448,2.02738375852967,0.1155630699627781,0.1155630699627781
1.5236675808652385,2.02738375852967,-0.5037161776644317,0.5037161776644317
14.045356396131783,2.02738375852967,12.017972637602114,12.017972637602114
0.5714159022282193,2.02738375852967,-1.4559678563014509,1.4559678563014509
0.4788089757102604,2.02738375852967,-1.5485747828194096,1.5485747828194096
2.602443195405729,2.02738375852967,0.5750594368760589,0.5750594368760589
3.0038294115831783,2.02738375852967,0.9764456530535082,0.9764456530535082
0.4632153663470989,2.02738375852967,-1.5641683921825713,1.5641683921825713
1.3679142770311534,2.02738375852967,-0.6594694814985167,0.6594694814985167
0.2778595226860031,2.02738375852967,-1.749524235843667,1.749524235843667
0.5962480462055857,2.02738375852967,-1.4311357123240844,1.4311357123240844
0.4113045140407508,2.02738375852967,-1.6160792444889194,1.6160792444889194
2.031705860523254,2.02738375852967,0.00432210199358396,0.00432210199358396
1.1835686146592244,2.02738375852967,-0.8438151438704458,0.8438151438704458
0.8188652144271537,2.02738375852967,-1.2085185441025166,1.2085185441025166
5.09052971295232,2.02738375852967,3.0631459544226503,3.0631459544226503
4.280134298861752,2.02738375852967,2.2527505403320816,2.2527505403320816
1.0445138088407484,2.02738375852967,-0.9828699496889217,0.9828699496889217
2.631104714179096,2.02738375852967,0.6037209556494258,0.6037209556494258
0.3096258716658019,2.02738375852967,-1.7177578868638683,1.7177578868638683
1.958342814699392,2.02738375852967,-0.06904094383027815,0.06904094383027815
0.5816289868880459,2.02738375852967,-1.4457547716416244,1.4457547716416244
17.19569748995181,2.02738375852967,15.168313731422142,15.168313731422142
0.7107039593083359,2.1850749104303797,-1.4743709511220437,1.4743709511220437
0.4892093570559104,2.1850749104303797,-1.6958655533744693,1.6958655533744693
2.6066656470507263,2.1850749104303797,0.42159073662034663,0.42159073662034663
2.2911775934330265,2.1850749104303797,0.1061026830026468,0.1061026830026468
1.2807764204080456,2.1850749104303797,-0.9042984900223341,0.9042984900223341
0.660753068253978,2.1850749104303797,-1.5243218421764018,1.5243218421764018
0.3377821773864262,2.1850749104303797,-1.8472927330439535,1.8472927330439535
4.329712242698299,2.1850749104303797,2.144637332267919,2.144637332267919
1.3411688832335629,2.1850749104303797,-0.8439060271968168,0.8439060271968168
0.556144731073507,2.1850749104303797,-1.6289301793568727,1.6289301793568727
4.840624253728912,2.1850749104303797,2.655549343298532,2.655549343298532
4.746403988018382,2.1850749104303797,2.561329077588002,2.561329077588002
0.7193080425140036,2.1850749104303797,-1.465766867916376,1.465766867916376
1.8183667473252825,2.1850749104303797,-0.36670816310509724,0.36670816310509724
7.086512596688682,2.1850749104303797,4.901437686258303,4.901437686258303
0.5175817230094646,2.1850749104303797,-1.6674931874209151,1.6674931874209151
0.4770632662036267,2.1850749104303797,-1.708011644226753,1.708011644226753
1.5470171390615697,2.1850749104303797,-0.63805777136881,0.63805777136881
0.4272092427017133,2.1850749104303797,-1.7578656677286664,1.7578656677286664
1.3882164630489435,2.1850749104303797,-0.7968584473814362,0.7968584473814362
0.3317125177589506,2.1850749104303797,-1.853362392671429,1.853362392671429
0.5913910230747661,2.1850749104303797,-1.5936838873556136,1.5936838873556136
0.4175993889818736,2.1850749104303797,-1.767475521448506,1.767475521448506
2.6225674475211567,2.1850749104303797,0.43749253709077696,0.43749253709077696
0.7056484947012807,2.1850749104303797,-1.479426415729099,1.479426415729099
0.5641103408681046,2.1850749104303797,-1.620964569562275,1.620964569562275
2.5941966847486744,2.1850749104303797,0.40912177431829466,0.40912177431829466
