crop,table_id,entity_type,sub_region,season_group,area_planted_ha,production_mt,yield_mt_per_ha_production_over_planted,cv_area_planted_pct,cv_production_pct,year
banana_food,Table 6-21,sub_region,Kigezi,second_season_2020,19163.01302964884,168691.62593412824,8.802980286718487,15.039077807427928,16.938903078039008,2020
banana_food,Table 6-21,sub_region,Kigezi,total_2020,19163.01302964884,354648.87997701135,18.506947703281412,15.43871649742453,17.520157109621156,2020
banana_food,Table 6-21,sub_region,Lango,first_season_2020,1435.8117632120811,5543.982811483071,3.861218408658614,27.731315077920982,40.45207586025709,2020
banana_food,Table 6-21,sub_region,Lango,second_season_2020,1798.4653074853015,7660.002837574311,4.259188545752315,50.25580686488323,36.153420399336085,2020
banana_food,Table 6-21,sub_region,Lango,total_2020,1798.4653074853015,13203.985649057382,7.341807258723168,33.18326532768467,30.482729304790375,2020
banana_food,Table 6-21,sub_region,North Buganda,first_season_2020,141562.0546035566,787277.5703964132,5.5613601582795456,8.347271512938399,9.57969120190574,2020
banana_food,Table 6-21,sub_region,North Buganda,second_season_2020,153406.28737105403,847914.3373515769,5.527246320098145,8.270615581982092,9.039770961638972,2020
banana_food,Table 6-21,sub_region,North Buganda,total_2020,153406.28737105403,1635191.90774799,10.659223528386695,7.880660486634314,8.370140950628876,2020
banana_food,Table 6-21,sub_region,South Buganda,first_season_2020,160563.73071383577,1330485.0524928267,8.28633618923616,9.407632102497866,8.885502397090148,2020
banana_food,Table 6-21,sub_region,South Buganda,second_season_2020,134793.7539429394,862405.326309889,6.397962079718921,7.563718347468121,8.178934819520531,2020
banana_food,Table 6-21,sub_region,South Buganda,total_2020,134793.7539429394,2192890.378802716,16.26848659271709,8.18642978252948,8.022845268462998,2020
banana_food,Table 6-21,sub_region,Teso,first_season_2020,6811.119569504331,16506.667284024323,2.423488108758245,20.666712937317552,26.700601262946428,2020
banana_food,Table 6-21,sub_region,Teso,second_season_2020,14132.105083898068,14506.621161450374,1.0265010821338305,24.29963613549902,25.790599323954204,2020
banana_food,Table 6-21,sub_region,Teso,total_2020,14132.105083898068,31013.288445474696,2.1945271607703245,21.788048652654396,25.942193660999518,2020
banana_food,Table 6-21,sub_region,Tooro,first_season_2020,93354.42569434816,867530.5362659349,9.292869939624692,10.565654985132554,11.171148121404089,2020
banana_food,Table 6-21,sub_region,Tooro,second_season_2020,92038.3462490942,730018.7802509171,7.931680761355505,12.707934153475167,13.971229714406366,2020
banana_food,Table 6-21,sub_region,Tooro,total_2020,92038.3462490942,1597549.316516852,17.357431783848185,11.4052786881274,12.04129892046653,2020
