crop,table_id,entity_type,sub_region,season_group,area_planted_ha,production_mt,yield_mt_per_ha_production_over_planted,cv_area_planted_pct,cv_production_pct,year
coffee_robusta,Table 6-29,sub_region,Busoga,first_season_2020,32141.66575200672,7626.956862774034,0.23729189773861845,15.038889868026223,24.691476091309976,2020
coffee_robusta,Table 6-29,sub_region,Busoga,second_season_2020,28629.073088967012,7744.014987749561,0.2704947856217506,49.648185266145376,70.01887636798199,2020
coffee_robusta,Table 6-29,sub_region,Busoga,total_2020,28629.073088967012,15370.971850523594,0.536900786230736,48.329818138385974,49.165047958153146,2020
coffee_robusta,Table 6-29,sub_region,Elgon,first_season_2020,139.1930481398529,0.0,0.0,99.99999999999986,,2020
coffee_robusta,Table 6-29,sub_region,Elgon,total_2020,0.0,0.0,,20.16822272104019,26.574143280495722,2020
coffee_robusta,Table 6-29,sub_region,Kigezi,first_season_2020,10265.663192403948,4596.201770182207,0.44772575176469404,26.011993935153267,28.986549282843576,2020
coffee_robusta,Table 6-29,sub_region,Kigezi,second_season_2020,10127.79100007667,3052.299989834717,0.3013786510613825,49.27304967774218,57.76106448497794,2020
coffee_robusta,Table 6-29,sub_region,Kigezi,total_2020,10127.79100007667,7648.501760016924,0.7551994072507048,44.76523900879747,53.569512712873426,2020
coffee_robusta,Table 6-29,sub_region,Lango,first_season_2020,208.586343995136,0.0,0.0,99.99999999999989,,2020
coffee_robusta,Table 6-29,sub_region,Lango,second_season_2020,208.586343995136,68.05090864513355,0.3262481490481487,88.25155616741708,,2020
coffee_robusta,Table 6-29,sub_region,Lango,total_2020,208.586343995136,68.05090864513355,0.3262481490481487,70.00490804100447,,2020
coffee_robusta,Table 6-29,sub_region,North Buganda,first_season_2020,114549.78418430076,27623.63364438331,0.24114959134221725,11.540428269294464,14.97327750029688,2020
coffee_robusta,Table 6-29,sub_region,North Buganda,second_season_2020,117049.46470117813,36385.57213747999,0.31085637367390506,,,2020
coffee_robusta,Table 6-29,sub_region,North Buganda,total_2020,117049.46470117813,64009.205781863304,0.5468560317236464,,,2020
coffee_robusta,Table 6-29,sub_region,South Buganda,first_season_2020,139310.76037536009,60076.91569569907,0.43124390057040335,15.260217465573984,17.13471817560812,2020
coffee_robusta,Table 6-29,sub_region,South Buganda,second_season_2020,134639.57081703644,35267.065833263936,0.26193685570484204,65.68654380807817,72.46731732527451,2020
coffee_robusta,Table 6-29,sub_region,South Buganda,total_2020,134639.57081703644,95343.981528963,0.7081423458971602,57.880546279011014,51.43047014042352,2020
coffee_robusta,Table 6-29,sub_region,Tooro,first_season_2020,10897.928300630334,2802.2182105967527,0.2571331112937009,21.38221585431603,24.259686092648717,2020
coffee_robusta,Table 6-29,sub_region,Tooro,second_season_2020,11104.733351013268,2642.7410724166493,0.23798329855218975,30.13253145658573,27.738447511602786,2020
coffee_robusta,Table 6-29,sub_region,Tooro,total_2020,11104.733351013268,5444.9592830134025,0.4903277828383487,30.480448138258925,24.280112120591216,2020
coffee_robusta,Table 6-29,sub_region,Uganda,first_season_2020,376722.42343711987,128687.86704236531,0.3415986387755999,7.138841237033895,9.288776977110759,2020
coffee_robusta,Table 6-29,sub_region,Uganda,second_season_2020,368614.59596457426,103970.79599970058,0.2820582720758369,7.2381247148283006,8.04972829029479,2020
coffee_robusta,Table 6-29,sub_region,Uganda,total_2020,368614.59596457426,232658.66304206592,0.6311705113934925,7.17044454317123,8.060994323458363,2020
coffee_robusta,Table 6-29,sub_region,West Nile,first_season_2020,201.31117997780552,5.325955994787871,0.02645633489096361,82.21062395438048,100.00000000000003,2020
coffee_robusta,Table 6-29,sub_region,West Nile,second_season_2020,201.31117997780552,0.0,0.0,51.77632283280441,71.69299992807898,2020
coffee_robusta,Table 6-29,sub_region,West Nile,total_2020,201.31117997780552,5.325955994787871,0.02645633489096361,49.44709003573165,50.04998614792554,2020
