crop,table_id,entity_type,sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_mt_per_ha_production_over_harvested,yield_mt_per_ha_production_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,year
sorghum,Table 6-5,sub_region,Elgon,second_season_2020,466.2267006302697,16.140963162134668,52.59157393309535,3.258267391159824,0.1128025783637001,85.06567031761928,100.00000000000003,69.88468182836736,2020
sorghum,Table 6-5,sub_region,Elgon,total_2020,761.9719732386575,78.988064513739,201.59793356458988,2.5522581773037922,0.2645739484455386,60.69111638851869,81.62501013047225,63.0116074853229,2020
sorghum,Table 6-5,sub_region,Karamoja,first_season_2020,81925.25352475974,23314.46580824763,14800.004171726685,0.634799196921385,0.1806525281884392,16.830719614649407,17.684704963756886,17.962671961679575,2020
sorghum,Table 6-5,sub_region,Karamoja,second_season_2020,285.1686263485744,141.77555975309136,351.69073789115987,2.4806161125630215,1.2332728967922038,60.88389844182428,97.85410493882777,58.91991862429038,2020
sorghum,Table 6-5,sub_region,Karamoja,total_2020,82210.42215110832,23456.241368000723,15151.694909617845,0.6459557894167973,0.18430382077065613,16.710426303879345,17.497119365126096,17.348073878977054,2020
sorghum,Table 6-5,sub_region,Kigezi,first_season_2020,19727.559268904995,17837.830263586537,17773.287077900382,0.9963816683569464,0.9009369499609119,17.789166504331863,17.898580371874708,20.20354137602428,2020
sorghum,Table 6-5,sub_region,Kigezi,second_season_2020,777.5559512149928,506.7929953906604,457.83781774574913,0.9034020239226584,0.5888165565839234,30.526468147823817,31.740173735083566,31.460748679803054,2020
sorghum,Table 6-5,sub_region,Kigezi,total_2020,20505.115220119987,18344.623258977197,18231.12489564613,0.9938129902299562,0.8891013144738354,16.868560330794207,17.22975531737406,19.472109516939618,2020
sorghum,Table 6-5,sub_region,Lango,first_season_2020,4163.428431794878,3177.506142869143,1715.5078469274142,0.5398912763008505,0.4120421126556627,40.95980792721387,42.17752648559576,35.29226078755473,2020
sorghum,Table 6-5,sub_region,Lango,second_season_2020,7059.605936318313,2015.299158532759,4318.678940241276,2.142946828492448,0.61174504344835,29.070841929397318,59.292139119488354,28.606357196495892,2020
sorghum,Table 6-5,sub_region,Lango,total_2020,11223.03436811319,5192.805301401902,6034.18678716869,1.1620283135860379,0.5376609025018207,25.865663547582457,34.175868252495505,23.61825892544603,2020
sorghum,Table 6-5,sub_region,North Buganda,first_season_2020,117.7176455697708,117.7176455697708,11.637928280946603,0.09886307379507389,0.09886307379507389,99.99999999999997,99.99999999999997,100.00000000000004,2020
sorghum,Table 6-5,sub_region,North Buganda,second_season_2020,890.7742394343009,137.8353322142799,534.67842594357,3.8791100754366425,0.6002401082940222,71.44743645846816,100.00000000000003,71.44743616683962,2020
sorghum,Table 6-5,sub_region,North Buganda,total_2020,1008.4918850040716,255.5529777840507,546.3163542245167,2.13778121061915,0.5417161628646233,63.84936753981876,70.21094967683909,69.89701862978929,2020
sorghum,Table 6-5,sub_region,South Buganda,first_season_2020,270.20553712775205,270.20553712775205,144.91992165801634,0.5363321684614435,0.5363321684614435,100.00000000000016,100.00000000000016,100.00000000000009,2020
sorghum,Table 6-5,sub_region,South Buganda,second_season_2020,469.13319211695455,155.24535838510624,555.7631647066734,3.5799019725152155,1.184659653261375,57.05012306699413,99.99999999999991,58.10736472630239,2020
sorghum,Table 6-5,sub_region,South Buganda,total_2020,739.3387292447067,425.4508955128583,700.6830863646896,1.6469188189627704,0.9477159232284411,66.22402120897212,72.59800873874273,62.769722277026816,2020
sorghum,Table 6-5,sub_region,Teso,first_season_2020,17265.577450233675,15737.614533299304,10134.048814342697,0.643938050007516,0.5869510500620726,25.317651107744854,25.588239071768555,22.258945580087328,2020
sorghum,Table 6-5,sub_region,Teso,second_season_2020,48938.253033171975,18248.77449061951,20826.566503435395,1.141258363083009,0.4255682459551316,12.934294754131756,15.011751619385624,14.394969823170015,2020
sorghum,Table 6-5,sub_region,Teso,total_2020,66203.83048340565,33986.38902391882,30960.615317778094,0.9109710153670266,0.4676559511996597,12.317165040731775,14.248163817969761,13.404139984092438,2020
sorghum,Table 6-5,sub_region,Tooro,first_season_2020,1773.9473440727124,1493.0734659820262,890.2421369331851,0.5962480462055857,0.5018424813497141,56.03861969870818,65.78743796053274,64.38630397630509,2020
sorghum,Table 6-5,sub_region,Tooro,second_season_2020,2640.0670574540377,540.7781507492148,1059.0290058661494,1.958342814699392,0.40113716160203505,60.756487528358285,73.78136477364028,60.815905818604676,2020
sorghum,Table 6-5,sub_region,Tooro,total_2020,4414.014401526751,2033.851616731241,1949.2711427993345,0.9584136456975941,0.44160960193630244,58.240674118546174,67.16769109799108,61.88477753489223,2020
sorghum,Table 6-5,sub_region,Uganda,first_season_2020,199089.49085425725,76036.19129700743,55005.65767093828,0.7234141628172681,0.27628609342923566,8.829406696971635,9.467441222075164,10.044042762077545,2020
sorghum,Table 6-5,sub_region,Uganda,second_season_2020,174807.40193012604,92285.63840320626,104719.916999925,1.1347368757681664,0.59905882613474,9.465580250411739,13.075451101830032,12.038591137646549,2020
sorghum,Table 6-5,sub_region,Uganda,total_2020,373896.8927843833,168321.82970021374,159725.57467086328,0.9489296483726404,0.42719150052678534,7.681067439893284,8.48984992183706,8.761507450668176,2020
sorghum,Table 6-5,sub_region,West Nile,first_season_2020,6041.333078997033,1439.3729930814538,562.872924001688,0.39105424841734204,0.09317031798139737,22.649268072056095,47.314399830845375,36.08591159018502,2020
sorghum,Table 6-5,sub_region,West Nile,second_season_2020,18127.388600379327,8866.928676680729,11191.86434637959,1.2622030417153625,0.617400806762944,23.63981384899266,29.212416410827064,25.808241908037544,2020
sorghum,Table 6-5,sub_region,West Nile,total_2020,24168.72167937636,10306.301669762182,11754.737270381278,1.1405388321660217,0.4863615637732228,22.325563433119065,30.921031529124342,25.767374809762305,2020
