crop,table_id,entity_type,sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_mt_per_ha_production_over_harvested,yield_mt_per_ha_production_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,year
sweet_potatoes,Table 6-13,sub_region,Teso,total_2020,60136.87910508683,26152.39645144715,111388.94083444867,4.259225002238177,1.85225675977965,10.687591821018586,10.851804729425888,10.0241926144259,2020
sweet_potatoes,Table 6-13,sub_region,Tooro,first_season_2020,6699.0802097983715,5693.406199879613,11567.326742634841,2.0317058605232545,1.7267037235523701,22.703038034052753,26.920217590556415,24.547335648731845,2020
sweet_potatoes,Table 6-13,sub_region,Tooro,second_season_2020,7320.674494929634,1580.5673419630632,27178.957874894055,17.19569748995181,3.7126302902442183,17.170850746718415,26.048537200544807,43.043776560272626,2020
sweet_potatoes,Table 6-13,sub_region,Tooro,total_2020,14019.754704728006,7273.973541842676,38746.284617528894,5.326701340697138,2.763692049794719,18.395244227516955,24.771708002412403,31.265824001945973,2020
sweet_potatoes,Table 6-13,sub_region,Uganda,first_season_2020,211109.6190685445,130575.42622003144,442720.1302792706,3.390531764631172,2.097110175427512,4.792175815295339,5.942815524897312,8.050128078276297,2020
sweet_potatoes,Table 6-13,sub_region,Uganda,second_season_2020,254870.98464206612,109411.60192270632,763817.8677892096,6.981141436251045,2.9968804368292243,4.607407548178401,6.9326146515550535,5.568726746792336,2020
sweet_potatoes,Table 6-13,sub_region,Uganda,total_2020,465980.6037106106,239987.02814273778,1206537.99806848,5.027513392727477,2.5892451069010165,4.22181148419401,5.287343868134209,5.7748450719513365,2020
sweet_potatoes,Table 6-13,sub_region,West Nile,first_season_2020,11991.788609740042,9676.498605584819,52374.25593720241,5.412521416266672,4.367509938814522,18.445137856196805,22.052357042595126,50.95999644599078,2020
sweet_potatoes,Table 6-13,sub_region,West Nile,second_season_2020,22255.68268557065,10417.838299605382,113613.52113727134,10.905671394570879,5.10492186388567,13.004878410088338,17.774514702894624,20.658238613229095,2020
sweet_potatoes,Table 6-13,sub_region,West Nile,total_2020,34247.471295310694,20094.3369051902,165987.77707447374,8.260425703900708,4.84671629164053,14.0760465301881,17.791998364342227,29.665936504552448,2020
