crop,table_id,entity_type,sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_mt_per_ha_production_over_harvested,yield_mt_per_ha_production_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,year
beans,Table 6-9,sub_region,Busoga,second_season_2020,21745.571083245977,9664.295050865101,7749.503343103872,0.8018694899438292,0.3563715716380762,21.724865975379096,26.018604429766867,24.941817017002784,2020
beans,Table 6-9,sub_region,Busoga,total_2020,46584.92357229692,31061.08451896665,21446.02941644797,0.6904468967705395,0.4603641644525843,18.111192997367823,18.10626383648885,25.602214356769792,2020
beans,Table 6-9,sub_region,Elgon,first_season_2020,44366.5063498831,40796.35924969914,27334.05373056156,0.6700120852270204,0.6160966003272779,9.266847698887243,9.395639306424288,12.191217189230331,2020
beans,Table 6-9,sub_region,Elgon,second_season_2020,45488.85585195647,26246.624761911968,17160.829914353926,0.653829971282899,0.37725349633334077,14.760992000074147,17.417686572969675,14.629274052376767,2020
beans,Table 6-9,sub_region,Elgon,total_2020,89855.36220183957,67042.98401161112,44494.88364491549,0.6636769574159984,0.49518339868207184,10.473427963713036,10.47483275394163,11.575813186819637,2020
beans,Table 6-9,sub_region,Karamoja,first_season_2020,8775.399405409866,7856.881482843659,4260.696636970645,0.5422885207412549,0.4855273748957805,38.82676613795423,43.66365875739333,40.82942329202056,2020
beans,Table 6-9,sub_region,Karamoja,total_2020,8775.399405409866,7856.881482843659,4260.696636970645,0.5422885207412549,0.4855273748957805,38.82676613795423,43.66365875739333,40.82942329202056,2020
beans,Table 6-9,sub_region,Kigezi,first_season_2020,23888.538821726044,20630.45256563489,14073.530199901212,0.6821726355797036,0.5891331531379257,9.910549074687204,11.704519826051362,14.787175149492167,2020
beans,Table 6-9,sub_region,Kigezi,second_season_2020,30449.831507503895,17656.17310963222,21733.729025721404,1.2309422257456628,0.713755313239269,11.411649702629767,12.575230951801167,16.720821346428703,2020
beans,Table 6-9,sub_region,Kigezi,total_2020,54338.37032922994,38286.6256752671,35807.25922562262,0.9352419701157907,0.6589682209582391,9.47641029924891,10.75482975082138,14.96978530817323,2020
beans,Table 6-9,sub_region,Lango,first_season_2020,68830.3902822737,64085.47676940533,29085.286451016636,0.45385144836594354,0.42256460164961673,10.533820828593791,11.09889447201017,12.205720920813516,2020
beans,Table 6-9,sub_region,Lango,second_season_2020,31064.7232123575,13653.224987457019,13625.779393268724,0.997989808692561,0.4386254884720302,18.810679879793177,18.484650807736443,18.973159005724145,2020
beans,Table 6-9,sub_region,Lango,total_2020,99895.1134946312,77738.70175686234,42711.06584428536,0.5494183061851179,0.42755911025198284,10.646460609446965,9.676842402937247,11.405509229385896,2020
beans,Table 6-9,sub_region,North Buganda,first_season_2020,91912.42710669462,82720.13170218986,53214.00226180896,0.6433017110440628,0.5789641720595257,12.663193784684415,14.002751840473183,13.681640369696153,2020
beans,Table 6-9,sub_region,North Buganda,second_season_2020,108983.32043731376,67941.39362118884,66741.78824489875,0.9823435270848497,0.6124036960618028,10.382360827390293,12.621671158738495,12.439082588990834,2020
beans,Table 6-9,sub_region,North Buganda,total_2020,200895.74754400837,150661.52532337868,119955.79050670771,0.7961939204401095,0.597104677292535,11.097103272822347,12.758313256008178,12.174074633712205,2020
beans,Table 6-9,sub_region,South Buganda,first_season_2020,56167.89294924032,48077.79839569677,30225.696921204628,0.6286830497610721,0.5381312229127057,12.598244233749234,13.27184862534991,13.062321216703682,2020
beans,Table 6-9,sub_region,South Buganda,second_season_2020,64380.164211195115,41942.876086976474,47486.91550126272,1.1321807165247715,0.7376016523580906,10.393587984984492,11.782363164922687,12.287596796776555,2020
beans,Table 6-9,sub_region,South Buganda,total_2020,120548.05716043543,90020.67448267325,77712.61242246735,0.8632751628341233,0.6446608452514578,10.011398472184126,9.862266688839043,11.154522424715463,2020
