spatial_unit,year,season,crop,yield_tons_ha,yield_tons_ha_planted,harvested_fraction,area_planted_ha,area_harvested_ha,production_mt,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,rain_total_mm,rain_mean_daily_mm,rainy_days_1mm,rainy_days_10mm,heavy_rain_days_20mm,maximum_1day_rainfall_mm,maximum_5day_rainfall_mm,longest_dry_spell_days,wet_day_rainfall_cv,rainfall_onset_date,rainfall_cessation_date,onset_day_of_year,cessation_day_of_year,season_length_days,temperature_mean_c,temperature_maximum_c,temperature_minimum_c,temperature_range_c,growing_degree_days,heat_days_32c,extreme_heat_days_35c,cold_days_10c,target_source,target_source_type,target_geographic_level,predictor_geographic_level,target_definition,target_year,target_season,is_proxy,is_synthetic,is_geographically_assigned,season_definition,yield_consistency_ok,rainfall_source,temperature_source,soil_source,soil_source_version,soil_depth_cm,soil_extraction_date,soil_quality_flag,data_version,processing_version
Bukedi,2020,first_season,sorghum,0.5913910230747661,0.4840766306201121,0.8185390236451274,7423.576513205711,6076.487071074303,3593.579905663221,22.856327950437745,22.76174921211808,28.27803191064603,866.8002625753484,6.327009215878455,114,30,2,27.57192389170329,77.6539474328359,2,0.711099872806906,2020-03-06,2020-07-15,66,197,132,22.404902676399026,30.615,16.669999999999998,7.621824817518249,1699.4716666666666,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,first_season,soya_beans,0.41759938898187365,0.41759938898187365,1.0,3921.261433848563,3921.261433848563,1637.5163788133457,28.0040925578669,28.004092557866905,30.79059525895591,866.8002625753484,6.327009215878455,114,30,2,27.57192389170329,77.6539474328359,2,0.711099872806906,2020-03-06,2020-07-15,66,197,132,22.404902676399026,30.615,16.669999999999998,7.621824817518249,1699.4716666666666,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,first_season,sweet_potatoes,2.6225674475211567,1.2780478904628834,0.487326986259549,17988.225638238728,8766.147788439632,22989.81383012136,12.373306421044065,14.410178086730092,15.15825351271332,866.8002625753484,6.327009215878455,114,30,2,27.57192389170329,77.6539474328359,2,0.711099872806906,2020-03-06,2020-07-15,66,197,132,22.404902676399026,30.615,16.669999999999998,7.621824817518249,1699.4716666666666,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,beans,0.7056484947012807,0.36934646111429853,0.5234142266124333,6009.0445929110965,3145.2194282781857,2219.419355069724,21.266998609749425,25.94437994479266,24.86723903561505,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,groundnuts,0.5641103408681046,0.286922478293287,0.5086282904364852,4614.401009321355,2347.0148967595123,1323.975373433528,39.86418013686493,35.33050470358466,30.58922233786437,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,maize,2.5941966847486744,1.3446807030776011,0.518341847780086,38307.0939749609,19856.169874066632,51510.81005911016,10.48923636761742,12.632343295255431,12.560235646556675,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,millet,2.0388508171880413,0.2203974674727743,0.10809886903679587,4211.544836636266,455.2632337381376,928.213816142672,66.34094855862375,74.68240675646058,60.59124353091213,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,rice,1.4277627442802343,1.1758706745934924,0.8235756811165947,17998.404119818333,14823.047931991108,21163.795593977076,16.85611896651339,17.74699561238577,18.480236964692693,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,simsim,0.3924463982333242,0.3232548786176945,0.8236917960590052,283.58120746486213,233.58351410531367,91.66900879731324,61.95213873193307,74.98245307837426,65.08523898524497,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,sorghum,0.8805407710527358,0.4414884440088395,0.5013833073067309,1923.206320285478,964.2635454979408,849.0733658508015,35.90678366068724,53.846660970630445,37.82543921171106,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,soya_beans,0.8286553858983726,0.3572226076888445,0.431087052311339,6721.905048933581,2897.7262334614843,2401.216450216864,33.01102716276399,24.955382088230373,30.40033483434578,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bukedi,2020,second_season,sweet_potatoes,6.335755329287477,2.6836680258891406,0.4235750729646543,20749.039117804212,8788.775758270385,55683.53284837418,11.608245776778856,14.11233337755728,12.34311145220501,946.2316509683926,7.69294025177555,105,28,8,51.53489621480306,138.83227117856345,4,0.9545681726833233,2020-08-15,2020-12-11,228,346,119,22.436768292682924,29.02333333333333,14.981666666666667,8.5660027100271,1529.7224999999999,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,beans,0.7,0.8259760378181997,0.38314286943746045,162673.0,62327.0,134364.0,,,14.3,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,groundnuts,0.8,0.6284324324324324,0.43616216216216214,55500.0,24207.0,34878.0,,,11.9,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,irish_potatoes,3.7,3.2828224407171778,0.5756699440909967,5187.0,2986.0,17028.0,,,39.4,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,maize,1.7,1.4533244754470465,0.3684504235176881,451575.0,166383.0,656285.0,,,14.4,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,millet,0.6,0.5607058823529412,0.6844705882352942,4250.0,2909.0,2383.0,,,23.1,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,rice,1.1,1.0749474401954657,0.8336269106199216,17599.0,14671.0,18918.0,,,35.8,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,simsim,0.2,0.4934989326605861,0.20657869202406365,10306.0,2129.0,5086.0,,,67.2,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,sorghum,0.6,0.5482515131136516,0.6297915265635508,5948.0,3746.0,3261.0,,,39.4,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,soya_beans,0.2,0.24124513618677043,0.9922178988326849,1028.0,1020.0,248.0,,,65.4,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2018,annual,sweet_potatoes,3.7,2.408238944527131,0.4190610731313539,39641.0,16612.0,95465.0,,,15.3,1379.1427689871216,3.778473339690744,230,38,1,23.338536398751398,50.85511830874851,18,0.6762629553865023,2018-03-04,2018-12-17,63,351,289,24.319369863013698,36.68571428571429,15.795714285714286,9.803444227005876,5226.570000000001,56,10,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,beans,0.8260947143833511,0.7854618568238501,0.9508133185553281,67785.82438098382,64451.66463069189,53243.17948462295,10.920167078695178,11.392450160066206,12.003582031674116,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,groundnuts,0.6650306538588546,0.6041433583991993,0.9084443775540939,9376.64663776973,8518.16191839341,5664.8387902647655,27.873547974193837,24.961164251632304,25.279177494684173,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,irish_potatoes,2.220589656235262,2.200774107362157,0.9910764472772065,2755.876523629056,2731.284314172943,6065.061696290059,46.07812877261946,45.82036892137052,42.29952893144189,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,maize,2.3426553850030096,2.269077260238554,0.9685919981080099,175979.4170716595,170452.2552073215,399310.89354733896,15.251338188788091,15.331678571489354,15.499039803341756,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,millet,0.2753703982834791,0.2753703982834791,1.0,738.8454391609631,738.8454391609631,203.45616285168643,58.47488872330832,58.47488872330832,62.98336641293365,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,rice,1.4308437859507233,1.1942856327578488,0.8346722713439373,1194.7448821163623,997.2204244326088,1426.8666475225411,52.91562124030595,50.64258263500045,56.51495350069492,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,simsim,0.5005342402042084,0.5005342402042084,1.0,5295.8162583126905,5295.8162583126905,2650.7373671156365,98.75228407148676,98.75228407148676,99.02783698524348,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,sorghum,1.3881045542850072,0.8907952264612239,0.6417349642081246,1912.326466726449,1227.2067566789472,1703.4912879953793,65.42863594628373,92.4350964273252,97.75039526491923,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,soya_beans,0.6855186697585186,0.6730023646297008,0.9817418464573302,1357.6306602382729,1332.8428311894063,913.6886446341396,42.86321530930277,43.71978418871264,42.03001230337957,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,first_season,sweet_potatoes,2.0298423975087787,1.330764978051018,0.6556001489003596,7938.402641078389,5204.417953521999,10564.148216414826,23.63222686315975,31.61460030671072,26.30199026716345,545.8108597057206,3.984020873764384,99,11,2,21.4175010408674,52.071894373212544,5,0.7813416729770315,2020-03-07,2020-07-15,67,197,131,23.476152241918665,32.77142857142857,16.447142857142858,8.534306569343066,1846.2328571428573,2,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,first_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,second_season,beans,1.200511704804833,0.7287107152124713,0.6070000919574022,79168.8194210672,48055.48066874676,57691.16702285287,12.654467348002653,14.188196835238642,14.201341401403822,603.9577806677137,4.910225859087103,90,14,1,20.156745229448592,52.483161176954,7,0.6928009120892608,2020-08-15,2020-12-09,228,344,117,23.449065040650403,30.888571428571428,17.274285714285714,8.434065040650406,1654.235,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,second_season,groundnuts,0.7713261452057008,0.5151821099753053,0.6679173436263,22918.29886632092,15307.529299226711,11807.09756699586,17.95393782061801,18.96100823136756,18.35311742596945,603.9577806677137,4.910225859087103,90,14,1,20.156745229448592,52.483161176954,7,0.6928009120892608,2020-08-15,2020-12-09,228,344,117,23.449065040650403,30.888571428571428,17.274285714285714,8.434065040650406,1654.235,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,second_season,irish_potatoes,2.6451990178871103,2.248296319786223,0.8499535591019846,4408.82713779474,3747.298317234055,9912.349828477543,44.4109626619471,47.634503965384894,41.05053458849077,603.9577806677137,4.910225859087103,90,14,1,20.156745229448592,52.483161176954,7,0.6928009120892608,2020-08-15,2020-12-09,228,344,117,23.449065040650403,30.888571428571428,17.274285714285714,8.434065040650406,1654.235,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,second_season,maize,3.0549264654046246,1.8157240029157948,0.594359315511479,157769.22991330645,93771.61150004598,286465.37767513114,14.894061671122882,18.231437997273936,17.07727225114018,603.9577806677137,4.910225859087103,90,14,1,20.156745229448592,52.483161176954,7,0.6928009120892608,2020-08-15,2020-12-09,228,344,117,23.449065040650403,30.888571428571428,17.274285714285714,8.434065040650406,1654.235,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
Bunyoro,2020,second_season,millet,0.4212512776206598,0.30471053902038,0.7233462667258053,1243.955895558419,899.810853023738,379.04647145318535,35.11364479650715,43.92348506531173,42.00226804558954,603.9577806677137,4.910225859087103,90,14,1,20.156745229448592,52.483161176954,7,0.6928009120892608,2020-08-15,2020-12-09,228,344,117,23.449065040650403,30.888571428571428,17.274285714285714,8.434065040650406,1654.235,0,0,0,AAS2020_Table_6_1,official_aggregate,sub_region,sub_region,production_mt_divided_by_area_harvested_ha,2020,second_season,False,False,False,surveyed_seasonal_block,True,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,not_included,none,30,,soil_not_included_for_milestone,aas-chirps-v1,uganda_crop_model-0.2.0
