district,year,DJF_rzsm_1,JJA_rzsm_1,MAM_rzsm_1,SON_rzsm_1,DJF_rzsm_1m,JJA_rzsm_1m,MAM_rzsm_1m,SON_rzsm_1m,DJF_rzsm_2,JJA_rzsm_2,MAM_rzsm_2,SON_rzsm_2,DJF_rzsm_3,JJA_rzsm_3,MAM_rzsm_3,SON_rzsm_3,DJF_surface_sm,JJA_surface_sm,MAM_surface_sm,SON_surface_sm,annual_surface_sm,annual_rzsm_1m,annual_rzsm_1,annual_rzsm_2,annual_rzsm_3,surface_sm_cv,rzsm_1m_cv,min_surface_sm,max_surface_sm,min_rzsm_1m,max_rzsm_1m,annual_surface_nobs,annual_rzsm_1m_nobs,soil_moisture_index
Jinja,2023,0.24544700980186462,0.24797101318836212,0.2807140549023946,0.2854774296283722,0.2616412540276845,0.2583034336566925,0.2671593377987544,0.2711963951587677,0.25599504510561627,0.253012090921402,0.27356480558713275,0.2779415746529897,0.26716339588165283,0.26267116765181225,0.2616974910100301,0.2654436230659485,0.2379848708709081,0.2446652501821518,0.2837485472361247,0.29121168454488117,0.2644025882085164,0.2645751051604748,0.26490237688024837,0.26512837906678516,0.2642439194023609,0.11768062608168489,0.0720668770689573,0.21271277964115143,0.3145096004009247,0.2336432933807373,0.29210954904556274,0.0,0.0,0.2645751051604748
Jinja,2024,0.2562091449896495,0.23653925955295563,0.26858092347780865,0.27770092089970905,0.26661903659502667,0.24384130537509918,0.2657628158728282,0.266761710246404,0.26175835231939953,0.2383896013100942,0.2671107351779938,0.2731838524341583,0.27078436811765033,0.24778417746225992,0.26461918155352276,0.2617274572451909,0.2536213795344035,0.2372128168741862,0.2675829033056895,0.279507448275884,0.2594811369975408,0.2607462170223395,0.2597575622300307,0.26011063531041145,0.261228796094656,0.08167257775043955,0.051975125137767954,0.22845621407032013,0.2931336760520935,0.23587992787361145,0.2806716561317444,0.0,0.0,0.2607462170223395
Kabale,2020,0.2437863995631536,0.19170149664084116,0.24713013072808585,0.23943228522936502,0.24244392414887747,0.20552275081475577,0.24703957637151083,0.22579990327358246,0.24454006552696228,0.19581328332424164,0.24819847444693247,0.23312415182590485,0.24117211004098257,0.21268103023370108,0.2464450349410375,0.2198657145102819,0.24302922189235687,0.19136470556259155,0.24484727283318838,0.24261481563250223,0.23046400398015976,0.23020153865218163,0.2305125780403614,0.2304189937810103,0.23004097243150076,0.11200539222169258,0.08556517230209099,0.1787641942501068,0.25587567687034607,0.19244861602783203,0.24775652587413788,30.083333333333332,30.5,0.23020153865218163
Kabale,2021,0.24053093294302622,0.1880916953086853,0.2469335744778315,0.23626080652077994,0.24048561851183572,0.2021306206782659,0.24578707416852316,0.22506245970726013,0.2412709891796112,0.19227970143159231,0.2470203439394633,0.23169158895810446,0.24008538325627646,0.20939591030279794,0.24497934182484946,0.2198814998070399,0.2403810272614161,0.18704689045747122,0.24513588845729828,0.23933546245098114,0.2279748171567917,0.22836644326647124,0.22795425231258074,0.22806565587719282,0.22858553379774094,0.11205559880202186,0.08420715689679552,0.17619341611862183,0.25494012236595154,0.19289138913154602,0.24882429838180542,29.666666666666668,30.416666666666668,0.22836644326647124
Kabale,2022,0.24695826570192972,0.1883043497800827,0.24078465004762015,0.24166527390480042,0.24262175460656485,0.19989152252674103,0.242346261938413,0.22921809057394663,0.24579335749149323,0.19081771870454153,0.24255295594533285,0.23708240687847137,0.24031321704387665,0.20635961989561716,0.24250318109989166,0.2232113927602768,0.2476156105597814,0.1880292942126592,0.2398457626501719,0.2431425799926122,0.22965831185380617,0.22851940741141638,0.22942813485860825,0.22906160975495973,0.22809685269991556,0.12469831596080153,0.0869686893222996,0.16067270934581757,0.25268712639808655,0.1871577352285385,0.24625028669834137,29.5,30.416666666666668,0.22851940741141638
Kabale,2023,0.23753965894381204,0.18330811460812887,0.25586701432863873,0.23861835896968842,0.23972547550996146,0.20146706700325012,0.2511792480945587,0.22191396355628967,0.24034618337949118,0.189553772409757,0.25453534225622815,0.23024900257587433,0.23977942764759064,0.21045020719369253,0.24871990581353506,0.21496238311131796,0.23648862540721893,0.18186703821023306,0.25332142412662506,0.24360545972983041,0.22882063686847687,0.228571438541015,0.228833286712567,0.22867107515533766,0.22847798094153404,0.14000440908882858,0.10055791948809678,0.16866716742515564,0.2680026888847351,0.18252912163734436,0.25627750158309937,29.333333333333332,30.416666666666668,0.228571438541015
Kabale,2024,0.24331675469875336,0.1827613115310669,0.2429420401652654,0.2253606766462326,0.24097758531570435,0.19721544782320657,0.24346153438091278,0.2145195702711741,0.24354450404644012,0.18689260383447012,0.2439155081907908,0.22038501004378,0.23930426438649496,0.20478589832782745,0.24332113564014435,0.2097799926996231,0.24194835126399994,0.18238950272401175,0.24126012126604715,0.22849469383557638,0.2235231672724088,0.22404353444774947,0.22359519576032957,0.22368440652887026,0.22429782276352248,0.12194964970573606,0.09718674058095914,0.17690934240818024,0.2582972049713135,0.1877666413784027,0.2470998466014862,30.333333333333332,30.5,0.22404353444774947
Kapchorwa,2020,0.20782355467478433,0.24433498084545135,0.23965851465861002,0.24923970798651376,0.22471598784128824,0.2442442625761032,0.2323849449555079,0.25000245372454327,0.21579847733179727,0.24498208363850912,0.23520363867282867,0.25044550995031994,0.2319901535908381,0.2438602348168691,0.2297633389631907,0.24990805486838022,0.20063447455565134,0.24435679614543915,0.24336581925551096,0.24818944931030273,0.23413663481672606,0.23783691227436066,0.23526418954133987,0.23660742739836374,0.23888044555981955,0.09640317819416847,0.05432628400514649,0.18808379769325256,0.2585684061050415,0.216218501329422,0.2547553777694702,30.5,30.5,0.23783691227436066
Kapchorwa,2021,0.16679119567076364,0.20194790760676065,0.20659831166267395,0.23065418004989624,0.1872254659732183,0.20482411980628967,0.19427513082822165,0.22838831941286722,0.1737255404392878,0.20383448898792267,0.19938408335049948,0.23180371026198068,0.19738114376862845,0.2057983030875524,0.18966678778330484,0.22630298137664795,0.16308784981568655,0.2017089823881785,0.20999809602896372,0.23044111331303915,0.20130901038646698,0.20367825900514921,0.20149789874752363,0.20218695575992265,0.20478730400403342,0.18246698174510376,0.10957541074881011,0.15118345618247986,0.25553297996520996,0.16201390326023102,0.24122527241706848,30.416666666666668,30.416666666666668,0.20367825900514921
Kapchorwa,2022,0.16196625928084055,0.2250275363524755,0.19000815351804098,0.2247588038444519,0.17455466091632843,0.21656514704227448,0.176602174838384,0.2292408049106598,0.16419518490632376,0.2225291927655538,0.18268161018689474,0.22888983289400736,0.18183246751626334,0.212172731757164,0.17132811745007834,0.23016329606374106,0.16298779348532358,0.22656476497650146,0.19486598670482635,0.2208201934893926,0.201309684664011,0.19924069692691168,0.20044018824895224,0.1995739551881949,0.19887415319681168,0.1781572119204344,0.15694952921663735,0.14291627705097198,0.24901029467582703,0.14851048588752747,0.2445790320634842,30.25,30.416666666666668,0.19924069692691168
