district,lat,lon,clay,sand,silt,soc,bdod,cec,phh2o,yield_source,rainfall_source,temperature_source,soil_source,soil_moisture_source,yield_granularity,is_proxy,is_imputed,data_quality_score,data_quality_note
Lyantonde,-0.22586578035515428,31.159330230337847,34.11666666666667,41.3,24.6,24.96666666666667,1.3416666666666666,21.083333333333336,6.4,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Masaka,-0.41403945663760683,31.771510916359542,37.65,38.81666666666667,23.55,31.25,1.2283333333333333,18.316666666666666,5.416666666666666,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Mpigi,0.15508288866782677,32.20643812182328,33.45,41.983333333333334,24.6,28.35,1.2483333333333333,17.033333333333335,5.3,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Rakai,-0.738687288481409,31.304580486513373,39.68333333333333,39.86666666666666,20.45,24.85,1.3066666666666666,18.633333333333333,5.85,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Ssembabule,-0.07825991182762237,31.37061456485245,34.16666666666667,40.7,25.166666666666664,19.733333333333334,1.34,19.116666666666667,6.3,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Wakiso,0.32452632530662934,32.51105440726909,35.53333333333333,45.86666666666667,18.633333333333333,21.683333333333334,1.385,14.333333333333334,5.6,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Amuria,2.104745827458959,33.5971858707727,37.233333333333334,39.05,23.716666666666665,23.9,1.2816666666666665,21.75,6.2,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Bukedea,1.33673969214377,34.20822165137673,42.916666666666664,35.18333333333333,21.95,25.033333333333335,1.3316666666666666,24.7,6.2,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Kaberamaido,1.7715105224757035,33.1574345042046,37.25,36.16666666666667,26.53333333333333,23.633333333333333,1.2883333333333333,20.5,6.05,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Katakwi,2.1006235215220403,33.90105446901385,37.71666666666667,37.15,25.116666666666667,22.7,1.3133333333333335,26.03333333333333,6.2,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Kumi,1.4420515599317698,33.93114888259595,41.43333333333333,37.93333333333334,20.633333333333333,24.466666666666665,1.32,21.1,6.116666666666666,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Ngora,1.475446179937896,33.75041700135742,40.083333333333336,36.35,23.53333333333333,20.616666666666667,1.325,21.4,6.15,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Serere,1.4833509613506786,33.45058142145701,40.53333333333333,37.16666666666667,22.333333333333336,21.23333333333333,1.3383333333333334,21.85,6.0,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Soroti,1.8443527292763873,33.578105330727965,40.86666666666666,37.66666666666667,21.516666666666666,22.01666666666667,1.2783333333333333,18.8,6.016666666666667,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Bundibugyo,0.6913731300069565,30.049763836755943,39.016666666666666,35.9,25.05,28.2,1.19,18.366666666666667,5.4,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Kabarole,0.5840987798868537,30.334254531618132,42.33333333333333,32.66666666666667,25.01666666666667,33.233333333333334,1.1316666666666668,20.083333333333332,5.5,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Kamwenge,0.34475032747355905,30.530502420484353,34.91666666666667,37.91666666666667,27.2,31.483333333333338,1.305,20.816666666666666,5.85,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Kasese,0.18666406884261577,30.047453915474968,36.95,35.1,27.95,30.733333333333338,1.2233333333333334,24.816666666666666,6.1,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Kyegegwa,0.4875341651700774,30.99939795052489,36.46666666666667,36.63333333333333,26.916666666666668,32.93333333333333,1.225,22.55,5.816666666666666,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Kyenjojo,0.6104591172015063,30.634728580955628,43.25,30.116666666666667,26.616666666666667,31.96666666666667,1.2583333333333333,19.56666666666667,5.8,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Adjumani,3.1071081067413435,31.73335152542036,37.08333333333333,39.86666666666666,23.1,25.316666666666666,1.3083333333333333,19.85,5.95,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Arua,3.052014223515101,31.074909972484136,36.63333333333333,40.18333333333334,23.233333333333334,19.016666666666666,1.315,20.233333333333334,6.116666666666666,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Koboko,3.510676781970545,30.978701242689617,38.85,38.63333333333333,22.516666666666666,25.083333333333332,1.2983333333333333,14.383333333333335,5.666666666666667,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Maracha,3.2566236007273885,30.961310266786835,36.71666666666667,38.516666666666666,24.68333333333333,25.55,1.2866666666666666,16.716666666666665,5.816666666666666,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Moyo,3.6243897011806876,31.68632753240945,37.66666666666667,39.43333333333333,22.916666666666668,27.81666666666667,1.2883333333333333,21.06666666666667,6.2,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Nebbi,2.4503989467547957,31.156356789392394,35.58333333333333,41.18333333333333,23.21666666666667,20.55,1.33,17.216666666666665,6.1,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Yumbe,3.3757578957767094,31.256700290815438,35.25,39.38333333333333,25.31666666666667,24.1,1.3183333333333334,19.616666666666667,6.016666666666667,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
Zombo,2.563940024983629,30.920210701320602,45.08333333333333,36.83333333333333,18.05,27.3,1.23,14.633333333333335,5.8,,,,SoilGrids_v2.0,,district,False,False,F,SoilGrids v2.0 modelled mean at 0-30 cm depth-weighted average of 0-5/5-15/15-30 cm layers; point prediction at district centroid.
