crop,table_id,entity_type,sub_region,season_group,area_planted_ha,area_harvested_ha,production_mt,yield_mt_per_ha_production_over_harvested,yield_mt_per_ha_production_over_planted,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,year
soya_beans,Table 6-11,sub_region,Acholi,first_season_2020,20487.345117292487,17181.829366627837,18828.27557624016,1.0958248492916713,0.9190197884814282,20.557699501013317,22.62806615191082,24.478383155329826,2020
soya_beans,Table 6-11,sub_region,Acholi,second_season_2020,6260.606063045007,4073.938768861446,3512.1730189300715,0.8621074636111007,0.5609956901236228,29.241787062656133,34.780000869378135,37.71877863325827,2020
soya_beans,Table 6-11,sub_region,Acholi,total_2020,26747.951180337495,21255.768135489285,22340.448595170234,1.0510299346872312,0.8352209275599684,18.43551912388137,20.430079741882658,23.708552504341924,2020
soya_beans,Table 6-11,sub_region,Ankole,first_season_2020,101.90414617320354,30.38535557017121,10.263631565153206,0.33778217738642624,0.10071848840878768,75.7439993406501,100.00000000000003,100.0,2020
soya_beans,Table 6-11,sub_region,Ankole,second_season_2020,151.1845360228209,0.0,365.8854759014521,,2.420125004360384,77.71454573092788,,85.39383266157354,2020
soya_beans,Table 6-11,sub_region,Ankole,total_2020,253.08868219602445,30.38535557017121,376.1491074666053,12.379289312508968,1.4862344068600706,54.73720021642999,100.00000000000003,83.04941330952028,2020
soya_beans,Table 6-11,sub_region,Bukedi,first_season_2020,3921.261433848563,3921.261433848563,1637.5163788133457,0.41759938898187365,0.41759938898187365,28.0040925578669,28.004092557866905,30.79059525895591,2020
soya_beans,Table 6-11,sub_region,Bukedi,second_season_2020,6721.905048933581,2897.7262334614843,2401.216450216864,0.8286553858983726,0.3572226076888445,33.01102716276399,24.955382088230373,30.40033483434578,2020
soya_beans,Table 6-11,sub_region,Bukedi,total_2020,10643.166482782144,6818.987667310047,4038.7328290302094,0.5922774796018084,0.3794672229889311,25.846256883090508,22.598618465258383,23.810619278134784,2020
soya_beans,Table 6-11,sub_region,Bunyoro,first_season_2020,1357.6306602382729,1332.8428311894065,913.6886446341395,0.6855186697585184,0.6730023646297008,42.86321530930277,43.71978418871264,42.03001230337957,2020
soya_beans,Table 6-11,sub_region,Bunyoro,second_season_2020,2416.4326109414883,1367.596792375151,962.8238192724002,0.7040260876893635,0.3984484462396266,43.02794630523129,55.901323790443634,45.65738860387681,2020
soya_beans,Table 6-11,sub_region,Bunyoro,total_2020,3774.063271179761,2700.439623564557,1876.5124639065398,0.6948914715706769,0.49721277283195825,30.173320810049688,34.04050597092034,29.749120149432827,2020
soya_beans,Table 6-11,sub_region,Busoga,first_season_2020,13554.597435421016,11194.24549064745,4850.904472863552,0.43333911847085876,0.35787890389035953,22.28897927786882,25.729163397911968,20.261408280164137,2020
soya_beans,Table 6-11,sub_region,Busoga,second_season_2020,11239.744589804091,8048.92322152101,4779.889897241176,0.5938545772757312,0.4252667717714117,20.571453887302944,25.642247967588105,31.059523381197106,2020
soya_beans,Table 6-11,sub_region,Busoga,total_2020,24794.34202522511,19243.16871216846,9630.794370104728,0.5004786121328695,0.38842710003381464,18.488906253593797,21.656019982092907,22.081624612155252,2020
soya_beans,Table 6-11,sub_region,Elgon,first_season_2020,1960.6232604740308,1769.2436469119602,1045.8642658351164,0.5911363692957547,0.5334345903772721,41.13886802061771,42.016891400493776,53.34694458658261,2020
soya_beans,Table 6-11,sub_region,Elgon,second_season_2020,4390.791375693434,3223.530472091913,1373.8386200026823,0.4261906725861129,0.3128908896942782,41.693574201889334,40.244625666456976,57.869982035328285,2020
soya_beans,Table 6-11,sub_region,Elgon,total_2020,6351.414636167465,4992.774119003873,2419.702885837799,0.4846409687607824,0.38097070093000296,38.160928332916896,36.93128520728089,48.92298447820015,2020
soya_beans,Table 6-11,sub_region,Karamoja,first_season_2020,529.8033442640743,468.2068211750567,266.7833835103375,0.5697981563805337,0.5035517166863379,70.4584167656938,69.58322067657791,73.0857551494293,2020
soya_beans,Table 6-11,sub_region,Karamoja,total_2020,529.8033442640743,468.2068211750567,266.7833835103375,0.5697981563805337,0.5035517166863379,70.4584167656938,69.58322067657791,73.0857551494293,2020
soya_beans,Table 6-11,sub_region,Kigezi,first_season_2020,135.30976625433686,39.03554367352729,19.787224915747252,0.5069027622936975,0.14623648730982156,83.92346966240831,71.41166005198659,87.27561339824184,2020
soya_beans,Table 6-11,sub_region,Kigezi,second_season_2020,60.90817954311158,0.7491634569235877,33.186921648428005,44.29863915774654,0.5448680603717253,53.68267040321071,99.99999999999986,63.41213463841628,2020
soya_beans,Table 6-11,sub_region,Kigezi,total_2020,196.21794579744844,39.78470713045088,52.97414656417526,1.3315203349487343,0.26997605315295337,71.50562331939301,70.02462531702722,70.0342734401972,2020
soya_beans,Table 6-11,sub_region,Lango,first_season_2020,100756.54648747017,98862.96729067946,68771.2165416005,0.6956216106623382,0.6825483696997566,16.25119328289573,16.518564123154423,17.16481330277448,2020
soya_beans,Table 6-11,sub_region,Lango,second_season_2020,23340.53856730227,13223.022479225603,20147.490672648342,1.5236675808652385,0.863197334309712,22.678175464894863,21.333897374208927,24.85764818091678,2020
soya_beans,Table 6-11,sub_region,Lango,total_2020,124097.08505477244,112085.98976990506,88918.70721424885,0.7933079539805554,0.7165253492860288,15.507806783764503,15.220886368685482,16.741991229324302,2020
soya_beans,Table 6-11,sub_region,North Buganda,first_season_2020,1426.111430988981,1110.7860955388533,522.32512338083,0.47023015995482453,0.36625828250924786,43.30999129543983,49.009081077364755,48.80517765497909,2020
soya_beans,Table 6-11,sub_region,North Buganda,second_season_2020,1811.0104951603842,1031.0239915443055,452.3074199019899,0.4386972792209299,0.2497541682451339,38.050642008698304,47.20885297113233,33.28537993520736,2020
soya_beans,Table 6-11,sub_region,North Buganda,total_2020,3237.121926149365,2141.8100870831586,974.6325432828198,0.4550508698976813,0.3010799610017065,33.775011928271745,35.573882196941106,32.07011989725346,2020
soya_beans,Table 6-11,sub_region,South Buganda,first_season_2020,145.944345173915,145.944345173915,86.57103940141496,0.5931784427704433,0.5931784427704433,99.99999999999987,99.99999999999987,99.99999999999997,2020
soya_beans,Table 6-11,sub_region,South Buganda,second_season_2020,414.772046212101,0.0,0.0,,,100.00000000000004,,,2020
soya_beans,Table 6-11,sub_region,South Buganda,total_2020,560.716391386016,145.944345173915,86.57103940141496,0.5931784427704433,0.15439363059714187,77.91475621107922,99.99999999999987,99.99999999999997,2020
