spatial_unit,date,rain_mm
Busoga,2019-10-06,10.499042510986328
Busoga,2019-10-07,2.2618102073669433
Busoga,2019-10-08,5.4429041862487795
Busoga,2019-10-09,5.715537071228027
Busoga,2019-10-10,16.069032382965087
Busoga,2019-10-11,9.635642671585083
Busoga,2019-10-12,16.85840916633606
Busoga,2019-10-13,13.064752674102783
Busoga,2019-10-14,15.124798440933228
Busoga,2019-10-15,5.304033470153809
Busoga,2019-10-16,19.125594425201417
Busoga,2019-10-17,27.02730875015259
Busoga,2019-10-18,9.844031524658202
Busoga,2019-10-19,24.04786949157715
Busoga,2019-10-20,10.742544555664063
Busoga,2019-10-21,8.674125337600708
Busoga,2019-10-22,9.367970895767211
Busoga,2019-10-23,4.275411081314087
Busoga,2019-10-24,1.4095535278320312
Busoga,2019-10-25,11.115300369262695
Busoga,2019-10-26,13.265104389190673
Busoga,2019-10-27,11.541205739974975
Busoga,2019-10-28,22.329449462890626
Busoga,2019-10-29,15.792016649246216
Busoga,2019-10-30,12.29342269897461
Busoga,2019-10-31,12.279854536056519
Busoga,2019-11-01,4.298738718032837
Busoga,2019-11-02,4.772530722618103
Busoga,2019-11-03,2.020549488067627
Busoga,2019-11-04,1.9477115631103517
Busoga,2019-11-05,0.3530374526977539
Busoga,2019-11-06,4.405224299430847
Busoga,2019-11-07,4.55373375415802
Busoga,2019-11-08,3.5183335304260255
Busoga,2019-11-09,0.49452524185180663
Busoga,2019-11-10,1.1855176448822022
Busoga,2019-11-11,9.815307331085204
Busoga,2019-11-12,12.317662525177003
Busoga,2019-11-13,5.330566096305847
Busoga,2019-11-14,1.6302908957004547
Busoga,2019-11-15,0.566530904173851
Busoga,2019-11-16,0.0
Busoga,2019-11-17,4.006448554992676
Busoga,2019-11-18,8.335519456863404
Busoga,2019-11-19,0.5910834789276123
Busoga,2019-11-20,11.12894115447998
Busoga,2019-11-21,3.2468503952026366
Busoga,2019-11-22,48.424739074707034
Busoga,2019-11-23,8.732783889770507
Busoga,2019-11-24,14.017043209075927
Busoga,2019-11-25,7.669409942626953
Busoga,2019-11-26,7.704273843765259
Busoga,2019-11-27,2.1808170318603515
Busoga,2019-11-28,0.5430506229400635
Busoga,2019-11-29,10.315480852127076
Busoga,2019-11-30,14.9193603515625
Busoga,2019-12-01,20.55606565475464
Busoga,2019-12-02,5.3777844429016115
Busoga,2019-12-03,26.69483127593994
Busoga,2019-12-04,0.0
Busoga,2019-12-05,1.3107891082763672
Busoga,2019-12-06,2.833969259262085
Busoga,2019-12-07,36.661274909973145
Busoga,2019-12-08,13.909557914733886
Busoga,2019-12-09,14.58878698348999
Busoga,2019-12-10,0.0
Busoga,2019-12-11,5.2126974105834964
Busoga,2019-12-12,9.103739833831787
Busoga,2019-12-13,7.3408561706542965
Busoga,2019-12-14,5.113530445098877
Busoga,2019-12-15,3.668522071838379
Busoga,2019-12-16,2.6012540638446806
Busoga,2019-12-17,2.7624624729156495
Busoga,2019-12-18,0.0
Busoga,2019-12-19,0.0
Busoga,2019-12-20,0.0
Busoga,2019-12-21,1.9967001914978026
Busoga,2019-12-22,2.448669099807739
Busoga,2019-12-23,30.354264354705812
Busoga,2019-12-24,2.3404315948486327
Busoga,2019-12-25,14.479254913330077
Busoga,2019-12-26,28.011898136138917
Busoga,2019-12-27,0.0
Busoga,2019-12-28,5.739279508590698
Busoga,2019-12-29,1.1865789413452148
Busoga,2019-12-30,0.0
Busoga,2019-12-31,0.0
Busoga,2020-01-01,0.0
Busoga,2020-01-02,0.0
Busoga,2020-01-03,0.5540021896362305
Busoga,2020-01-04,0.0
Busoga,2020-01-05,0.6989804744720459
Busoga,2020-01-06,4.051704835891724
Busoga,2020-01-07,0.0
Busoga,2020-01-08,11.030620670318603
Busoga,2020-01-09,0.0
Busoga,2020-01-10,1.5236534118652343
Busoga,2020-01-11,1.8912227630615235
Busoga,2020-01-12,0.0
Busoga,2020-01-13,0.0
Busoga,2020-01-14,0.0
Busoga,2020-01-15,2.1115111351013183
Busoga,2020-01-16,1.8187525749206543
Busoga,2020-01-17,0.0
Busoga,2020-01-18,3.5571024894714354
Busoga,2020-01-19,0.0
Busoga,2020-01-20,0.0
Busoga,2020-01-21,0.0
Busoga,2020-01-22,0.0
Busoga,2020-01-23,0.0
Busoga,2020-01-24,0.0
Busoga,2020-01-25,4.9317608118057255
Busoga,2020-01-26,16.049196577072145
Busoga,2020-01-27,19.872065782546997
Busoga,2020-01-28,19.535914611816406
Busoga,2020-01-29,4.904028701782226
Busoga,2020-01-30,0.0
Busoga,2020-01-31,5.929341459274292
Busoga,2020-02-01,2.6007683753967283
Busoga,2020-02-02,4.869216871261597
Busoga,2020-02-03,10.891826009750366
Busoga,2020-02-04,2.4664094924926756
Busoga,2020-02-05,10.82407751083374
Busoga,2020-02-06,3.9655504703521727
Busoga,2020-02-07,0.0
Busoga,2020-02-08,0.0
Busoga,2020-02-09,0.0
Busoga,2020-02-10,0.0
Busoga,2020-02-11,0.0
Busoga,2020-02-12,0.0
Busoga,2020-02-13,0.0
Busoga,2020-02-14,0.23609375357627868
Busoga,2020-02-15,0.0
Busoga,2020-02-16,3.539617657661438
Busoga,2020-02-17,0.5415989398956299
Busoga,2020-02-18,1.8639692306518554
Busoga,2020-02-19,0.3125751972198486
Busoga,2020-02-20,0.44922447204589844
Busoga,2020-02-21,0.9015784621238708
Busoga,2020-02-22,0.7612004041671753
Busoga,2020-02-23,0.2090738296508789
Busoga,2020-02-24,3.765210139751434
Busoga,2020-02-25,2.824414002895355
Busoga,2020-02-26,1.3539283514022826
Busoga,2020-02-27,4.39927990436554
Busoga,2020-02-28,1.8673969626426696
Busoga,2020-02-29,0.1393355369567871
Busoga,2020-03-01,8.52976667881012
Busoga,2020-03-02,3.955990934371948
Busoga,2020-03-03,1.203035044670105
Busoga,2020-03-04,8.773251104354859
Busoga,2020-03-05,0.9284833908081055
Busoga,2020-03-06,0.0
Busoga,2020-03-07,0.5088451862335205
Busoga,2020-03-08,17.12578992843628
Busoga,2020-03-09,19.519051837921143
Busoga,2020-03-10,6.390695333480835
Busoga,2020-03-11,6.609804773330689
Busoga,2020-03-12,10.149319982528686
Busoga,2020-03-13,7.540032577514649
Busoga,2020-03-14,1.168818187713623
Busoga,2020-03-15,11.542264699935913
Busoga,2020-03-16,14.942420959472656
Busoga,2020-03-17,4.51789698600769
Busoga,2020-03-18,10.781407737731934
Busoga,2020-03-19,10.158632135391235
Busoga,2020-03-20,4.888457345962524
Busoga,2020-03-21,15.696183967590333
Busoga,2020-03-22,15.751942825317382
Busoga,2020-03-23,5.931450128555298
Busoga,2020-03-24,14.644976806640624
Busoga,2020-03-25,20.83035526275635
Busoga,2020-03-26,0.0
Busoga,2020-03-27,20.002264976501465
Busoga,2020-03-28,17.953713989257814
Busoga,2020-03-29,7.738650608062744
Busoga,2020-03-30,5.358411598205566
Busoga,2020-03-31,3.1543881416320803
Busoga,2020-04-01,0.9965291500091553
Busoga,2020-04-02,0.3907538890838623
Busoga,2020-04-03,1.2664857625961303
Busoga,2020-04-04,0.0
Busoga,2020-04-05,0.34491102695465087
Busoga,2020-04-06,4.522604131698609
Busoga,2020-04-07,0.48153486251831057
Busoga,2020-04-08,0.0
Busoga,2020-04-09,0.0
Busoga,2020-04-10,10.967254161834717
Busoga,2020-04-11,9.482438707351685
Busoga,2020-04-12,8.268378210067748
Busoga,2020-04-13,13.783656406402589
Busoga,2020-04-14,19.51961832046509
Busoga,2020-04-15,8.284631872177124
Busoga,2020-04-16,16.628877925872803
Busoga,2020-04-17,10.562901973724365
Busoga,2020-04-18,22.69278450012207
Busoga,2020-04-19,9.193029069900513
Busoga,2020-04-20,2.65392746925354
Busoga,2020-04-21,1.7517629146575928
Busoga,2020-04-22,15.498445796966553
Busoga,2020-04-23,10.73181791305542
Busoga,2020-04-24,5.3286542892456055
Busoga,2020-04-25,18.018334579467773
Busoga,2020-04-26,3.769280195236206
Busoga,2020-04-27,11.396972942352296
Busoga,2020-04-28,16.387857151031493
Busoga,2020-04-29,6.668288612365723
Busoga,2020-04-30,9.573828125
Busoga,2020-05-01,9.004844665527344
Busoga,2020-05-02,5.332988929748535
Busoga,2020-05-03,2.9810551643371586
Busoga,2020-05-04,1.495928907394409
Busoga,2020-05-05,4.563324928283691
Busoga,2020-05-06,1.6703354835510253
Busoga,2020-05-07,5.959187126159668
Busoga,2020-05-08,10.431868267059325
Busoga,2020-05-09,3.8607637166976927
Busoga,2020-05-10,4.585138297080993
Busoga,2020-05-11,13.693542098999023
Busoga,2020-05-12,12.215614986419677
Busoga,2020-05-13,9.864123106002808
Busoga,2020-05-14,7.138296318054199
Busoga,2020-05-15,6.363154792785645
Busoga,2020-05-16,7.933098793029785
Busoga,2020-05-17,9.362252235412598
Busoga,2020-05-18,0.836940860748291
Busoga,2020-05-19,0.0
Busoga,2020-05-20,2.2882386207580563
Busoga,2020-05-21,6.457539927959442
Busoga,2020-05-22,4.6551642417907715
Busoga,2020-05-23,1.8368833899497985
Busoga,2020-05-24,1.9812638282775878
Busoga,2020-05-25,0.7283146843314171
Busoga,2020-05-26,10.320409202575684
Busoga,2020-05-27,1.6470910549163817
Busoga,2020-05-28,1.0265050888061524
Busoga,2020-05-29,5.013788270950317
Busoga,2020-05-30,5.057698202133179
Busoga,2020-05-31,1.9763668537139893
Busoga,2020-06-01,1.4182472288608552
Busoga,2020-06-02,2.6791961193084717
Busoga,2020-06-03,6.495603084564209
Busoga,2020-06-04,6.62068247795105
Busoga,2020-06-05,2.0158917248249053
Busoga,2020-06-06,4.675598621368408
Busoga,2020-06-07,0.0
Busoga,2020-06-08,10.060204887390137
Busoga,2020-06-09,0.0
Busoga,2020-06-10,3.758315372467041
Busoga,2020-06-11,5.942030000686645
Busoga,2020-06-12,3.9238154888153076
Busoga,2020-06-13,4.610402703285217
Busoga,2020-06-14,3.1045999050140383
Busoga,2020-06-15,2.506091499328613
Busoga,2020-06-16,0.0
Busoga,2020-06-17,0.0
Busoga,2020-06-18,0.8836352348327636
Busoga,2020-06-19,2.762239933013916
Busoga,2020-06-20,0.0
Busoga,2020-06-21,0.8469092369079589
Busoga,2020-06-22,5.571313667297363
Busoga,2020-06-23,12.958769702911377
Busoga,2020-06-24,6.818899536132813
Busoga,2020-06-25,0.8469092369079589
Busoga,2020-06-26,5.217584800720215
Busoga,2020-06-27,0.0
Busoga,2020-06-28,1.384457302093506
Busoga,2020-06-29,2.38091459274292
Busoga,2020-06-30,0.0
Busoga,2020-07-01,0.4449033737182617
Busoga,2020-07-02,0.0
Busoga,2020-07-03,0.0
Busoga,2020-07-04,2.831224822998047
Busoga,2020-07-05,0.0
Busoga,2020-07-06,0.5641274929046631
Busoga,2020-07-07,5.176553440093994
Busoga,2020-07-08,0.6413954734802246
Busoga,2020-07-09,0.0
Busoga,2020-07-10,7.672537231445313
Busoga,2020-07-11,9.875748229026794
Busoga,2020-07-12,0.739531660079956
Busoga,2020-07-13,1.8802180528640746
Busoga,2020-07-14,1.8052532434463502
Busoga,2020-07-15,13.19852328300476
Busoga,2020-07-16,7.41350908279419
Busoga,2020-07-17,1.6497815370559692
Busoga,2020-07-18,0.32647297643125056
Busoga,2020-07-19,0.16086317333392797
Busoga,2020-07-20,0.3936214745044708
Busoga,2020-07-21,1.4658578157424926
Busoga,2020-07-22,0.506632947921753
Busoga,2020-07-23,0.37609307765960687
Busoga,2020-07-24,2.948163056373596
Busoga,2020-07-25,2.83402795791626
Busoga,2020-07-26,0.8574084281921387
Busoga,2020-07-27,1.8262080192565917
Busoga,2020-07-28,4.368697261810302
Busoga,2020-07-29,0.5026727676391601
Busoga,2020-07-30,5.369631004333496
Busoga,2020-07-31,1.7454051971435547
Busoga,2020-08-01,0.0
Busoga,2020-08-02,0.0
Busoga,2020-08-03,0.9814270973205567
Busoga,2020-08-04,0.0
Busoga,2020-08-05,11.476407432556153
Busoga,2020-08-06,12.31645641326904
Busoga,2020-08-07,2.5180169105529786
Busoga,2020-08-08,10.251608943939209
Busoga,2020-08-09,7.280981349945068
Busoga,2020-08-10,0.0
Busoga,2020-08-11,0.5388813495635987
Busoga,2020-08-12,4.259667539596558
Busoga,2020-08-13,0.0
Busoga,2020-08-14,15.507534408569336
Busoga,2020-08-15,15.03892011642456
Busoga,2020-08-16,13.142697525024413
Busoga,2020-08-17,1.7527349472045899
Busoga,2020-08-18,11.376446008682251
Busoga,2020-08-19,4.948504686355591
Busoga,2020-08-20,8.609972715377808
Busoga,2020-08-21,0.0
Busoga,2020-08-22,2.978834056854248
Busoga,2020-08-23,4.688217973709106
Busoga,2020-08-24,7.657320213317871
Busoga,2020-08-25,6.990601015090943
Busoga,2020-08-26,3.892555665969849
Busoga,2020-08-27,7.048367023468018
Busoga,2020-08-28,6.905458927154541
Busoga,2020-08-29,2.762973260879517
Busoga,2020-08-30,6.371675634384156
Busoga,2020-08-31,12.345526027679444
Busoga,2020-09-01,0.0
Busoga,2020-09-02,1.2841986179351808
Busoga,2020-09-03,4.195403003692627
Busoga,2020-09-04,6.5213751792907715
Busoga,2020-09-05,0.0
Busoga,2020-09-06,21.496733283996583
Busoga,2020-09-07,13.146658611297607
Busoga,2020-09-08,12.653853416442871
Busoga,2020-09-09,8.234416913986205
Busoga,2020-09-10,2.641732168197632
Busoga,2020-09-11,3.339806652069092
Busoga,2020-09-12,9.504254722595215
Busoga,2020-09-13,1.9368464946746826
Busoga,2020-09-14,8.55151433944702
Busoga,2020-09-15,5.106467819213867
Busoga,2020-09-16,3.0721185564994813
Busoga,2020-09-17,4.047863101959228
Busoga,2020-09-18,4.203845715522766
Busoga,2020-09-19,5.2914121627807615
Busoga,2020-09-20,8.962444353103638
Busoga,2020-09-21,0.9916340827941896
Busoga,2020-09-22,15.429256963729859
Busoga,2020-09-23,4.880210256576538
Busoga,2020-09-24,7.233210182189941
Busoga,2020-09-25,9.872355413436889
Busoga,2020-09-26,0.5179694652557373
Busoga,2020-09-27,6.305516719818115
Busoga,2020-09-28,2.9935705184936525
Busoga,2020-09-29,5.629982566833496
Busoga,2020-09-30,9.538190650939942
Busoga,2020-10-01,0.3658195018768311
Busoga,2020-10-02,1.9060597181320191
Busoga,2020-10-03,1.6308208227157592
Busoga,2020-10-04,4.290067839622497
Busoga,2020-10-05,7.757410621643066
Busoga,2020-10-06,6.294056081771851
Busoga,2020-10-07,6.267596483230591
Busoga,2020-10-08,10.439396619796753
Busoga,2020-10-09,11.432582473754882
Busoga,2020-10-10,8.005189561843872
Busoga,2020-10-11,7.553112411499024
Busoga,2020-10-12,19.559898471832277
Busoga,2020-10-13,10.19390082359314
Busoga,2020-10-14,8.468256902694701
Busoga,2020-10-15,7.925348377227783
Busoga,2020-10-16,1.0943824291229247
Busoga,2020-10-17,5.057884001731873
Busoga,2020-10-18,4.573415446281433
Busoga,2020-10-19,3.9500449180603026
Busoga,2020-10-20,8.71713137626648
Busoga,2020-10-21,4.462491846084594
Busoga,2020-10-22,10.093492770195008
Busoga,2020-10-23,6.321239757537842
Busoga,2020-10-24,0.48274545669555663
Busoga,2020-10-25,5.532182025909424
Busoga,2020-10-26,9.586286592483521
Busoga,2020-10-27,14.126120710372925
Busoga,2020-10-28,8.111451077461243
Busoga,2020-10-29,9.57805938720703
Busoga,2020-10-30,2.5237070083618165
Busoga,2020-10-31,7.346330451965332
Busoga,2020-11-01,2.0709747791290285
Busoga,2020-11-02,3.547697734832764
Busoga,2020-11-03,10.012885093688965
Busoga,2020-11-04,1.038490104675293
Busoga,2020-11-05,12.238551330566406
Busoga,2020-11-06,41.698029327392575
Busoga,2020-11-07,16.64994134902954
Busoga,2020-11-08,16.727069473266603
Busoga,2020-11-09,5.064601898193359
Busoga,2020-11-10,2.10005578994751
Busoga,2020-11-11,57.45461845397949
Busoga,2020-11-12,0.0
Busoga,2020-11-13,15.094097709655761
Busoga,2020-11-14,29.654437923431395
Busoga,2020-11-15,10.75265188217163
Busoga,2020-11-16,30.43136682510376
Busoga,2020-11-17,7.5800652503967285
Busoga,2020-11-18,5.785620403289795
Busoga,2020-11-19,3.7829062938690186
Busoga,2020-11-20,6.136934041976929
Busoga,2020-11-21,0.0
Busoga,2020-11-22,8.620753812789918
Busoga,2020-11-23,0.0
Busoga,2020-11-24,4.796474361419678
Busoga,2020-11-25,14.148022079467774
Busoga,2020-11-26,20.826341438293458
Busoga,2020-11-27,33.38858146667481
Busoga,2020-11-28,32.04511432647705
Busoga,2020-11-29,55.123695373535156
Busoga,2020-11-30,0.0
Busoga,2020-12-01,0.0
Busoga,2020-12-02,2.3803718090057373
Busoga,2020-12-03,7.071088647842407
Busoga,2020-12-04,7.073436427116394
Busoga,2020-12-05,1.4624452590942383
Busoga,2020-12-06,0.0
Busoga,2020-12-07,3.388599467277527
Busoga,2020-12-08,8.128534984588622
Busoga,2020-12-09,0.0
Busoga,2020-12-10,0.0
Busoga,2020-12-11,6.471607446670532
Busoga,2020-12-12,0.0
Busoga,2020-12-13,0.0
Busoga,2020-12-14,0.42132015228271485
Busoga,2020-12-15,0.0
Busoga,2020-12-16,0.0
Busoga,2020-12-17,0.0
Busoga,2020-12-18,2.6072027683258057
Busoga,2020-12-19,5.010740089416504
Busoga,2020-12-20,6.918868923187256
Busoga,2020-12-21,0.0
Busoga,2020-12-22,3.7521987438201903
Busoga,2020-12-23,2.060271883010864
Busoga,2020-12-24,8.02448525428772
Busoga,2020-12-25,0.0
Busoga,2020-12-26,0.0
Busoga,2020-12-27,1.152104640007019
Busoga,2020-12-28,0.0
Busoga,2020-12-29,0.0
Busoga,2020-12-30,0.0
Busoga,2020-12-31,11.678389263153075
Busoga,2021-01-01,18.00279312133789
Busoga,2021-01-02,3.07473406791687
Busoga,2021-01-03,0.6656188011169434
Busoga,2021-01-04,0.0
Busoga,2021-01-05,0.0
Busoga,2021-01-06,1.5377397060394287
Busoga,2021-01-07,0.0
Busoga,2021-01-08,0.0
Busoga,2021-01-09,7.013049077987671
Busoga,2021-01-10,9.641994190216064
Busoga,2021-01-11,4.337110376358032
Busoga,2021-01-12,7.231246471405029
Busoga,2021-01-13,4.641990613937378
Busoga,2021-01-14,4.699838495254516
Busoga,2021-01-15,2.214459180831909
Busoga,2021-01-16,10.94459023475647
Busoga,2021-01-17,0.0
Busoga,2021-01-18,0.4354902744293213
Busoga,2021-01-19,0.0
Busoga,2021-01-20,0.0
Busoga,2021-01-21,0.0
Busoga,2021-01-22,1.2485402822494507
Busoga,2021-01-23,7.252617907524109
Busoga,2021-01-24,3.3792867422103883
Busoga,2021-01-25,1.9692967414855957
Busoga,2021-01-26,0.0
Busoga,2021-01-27,0.0
Busoga,2021-01-28,0.0
Busoga,2021-01-29,0.0
Busoga,2021-01-30,0.0
Busoga,2021-01-31,0.0
Busoga,2021-02-01,0.0
Busoga,2021-02-02,0.0
Busoga,2021-02-03,0.0
Busoga,2021-02-04,0.0
Busoga,2021-02-05,0.9027376055717469
Busoga,2021-02-06,0.0
Busoga,2021-02-07,0.0
Busoga,2021-02-08,0.0
Busoga,2021-02-09,0.0
Busoga,2021-02-10,0.0
Busoga,2021-02-11,11.304413747787475
Busoga,2021-02-12,2.3046510934829714
Busoga,2021-02-13,6.671359515190124
Busoga,2021-02-14,2.0316347599029543
Busoga,2021-02-15,0.0
Busoga,2021-02-16,8.914207696914673
Busoga,2021-02-17,0.28251798152923585
Busoga,2021-02-18,8.013590788841247
Busoga,2021-02-19,0.7263229131698609
Busoga,2021-02-20,0.0
Busoga,2021-02-21,0.0
Busoga,2021-02-22,4.157332491874695
Busoga,2021-02-23,2.2830874919891357
Busoga,2021-02-24,9.042811727523803
Busoga,2021-02-25,0.0
Busoga,2021-02-26,0.0
Busoga,2021-02-27,0.0
Busoga,2021-02-28,0.0
Busoga,2021-03-01,0.0
Busoga,2021-03-02,1.0918845176696776
Busoga,2021-03-03,2.816423845291138
Busoga,2021-03-04,4.168584132194519
Busoga,2021-03-05,2.2595646142959596
Busoga,2021-03-06,0.7871189594268799
Busoga,2021-03-07,3.1336784601211547
Busoga,2021-03-08,5.109238576889038
Busoga,2021-03-09,2.8607478380203246
Busoga,2021-03-10,0.0
Busoga,2021-03-11,0.0
Busoga,2021-03-12,0.0
Busoga,2021-03-13,0.21264302730560303
Busoga,2021-03-14,0.2688638687133789
Busoga,2021-03-15,0.0
Busoga,2021-03-16,2.367928624153137
Busoga,2021-03-17,6.824428939819336
Busoga,2021-03-18,3.155268979072571
Busoga,2021-03-19,6.1480459690094
Busoga,2021-03-20,1.0236459255218506
Busoga,2021-03-21,8.673234844207764
Busoga,2021-03-22,4.482801628112793
Busoga,2021-03-23,0.0
Busoga,2021-03-24,0.0
Busoga,2021-03-25,0.0
Busoga,2021-03-26,3.6820849180221558
Busoga,2021-03-27,5.360707092285156
Busoga,2021-03-28,1.0288996696472168
Busoga,2021-03-29,5.195586109161377
Busoga,2021-03-30,7.471756649017334
Busoga,2021-03-31,4.494857859611511
Busoga,2021-04-01,0.6197588920593262
Busoga,2021-04-02,18.46973524093628
Busoga,2021-04-03,6.152747178077698
Busoga,2021-04-04,17.474446105957032
Busoga,2021-04-05,14.658392429351807
Busoga,2021-04-06,16.074306392669676
Busoga,2021-04-07,9.814182567596436
Busoga,2021-04-08,9.183351516723633
Busoga,2021-04-09,12.59226942062378
Busoga,2021-04-10,8.850279998779296
Busoga,2021-04-11,9.16146903038025
Busoga,2021-04-12,5.8971672534942625
Busoga,2021-04-13,15.237726402282714
Busoga,2021-04-14,0.9465216636657715
Busoga,2021-04-15,3.498064160346985
Busoga,2021-04-16,4.522804498672485
Busoga,2021-04-17,7.690508890151977
Busoga,2021-04-18,4.253048586845398
Busoga,2021-04-19,5.700892114639283
Busoga,2021-04-20,7.8690629482269285
Busoga,2021-04-21,9.940787410736084
Busoga,2021-04-22,14.111464405059815
Busoga,2021-04-23,8.140050315856934
Busoga,2021-04-24,0.0
Busoga,2021-04-25,9.133853769302368
Busoga,2021-04-26,2.3206758975982664
Busoga,2021-04-27,5.986175537109375
Busoga,2021-04-28,9.024944877624511
Busoga,2021-04-29,13.47209186553955
Busoga,2021-04-30,9.987277603149414
Busoga,2021-05-01,11.792837142944336
Busoga,2021-05-02,3.5192371368408204
Busoga,2021-05-03,4.9485138893127445
Busoga,2021-05-04,0.6448957920074463
Busoga,2021-05-05,9.329511213302613
Busoga,2021-05-06,10.440453147888183
Busoga,2021-05-07,15.571030426025391
Busoga,2021-05-08,4.938160800933838
Busoga,2021-05-09,17.717114448547363
Busoga,2021-05-10,18.779084587097167
Busoga,2021-05-11,3.6997118949890138
Busoga,2021-05-12,9.049073314666748
Busoga,2021-05-13,0.0
Busoga,2021-05-14,9.146931028366089
Busoga,2021-05-15,11.049806308746337
Busoga,2021-05-16,0.31199135780334475
Busoga,2021-05-17,0.0
Busoga,2021-05-18,6.370732927322388
Busoga,2021-05-19,6.369601202011109
Busoga,2021-05-20,0.0
Busoga,2021-05-21,0.0
Busoga,2021-05-22,4.557445144653321
Busoga,2021-05-23,0.0
Busoga,2021-05-24,1.013541030883789
Busoga,2021-05-25,0.0
Busoga,2021-05-26,0.3317301273345948
Busoga,2021-05-27,0.0
Busoga,2021-05-28,0.0
Busoga,2021-05-29,4.424634552001953
Busoga,2021-05-30,0.3317301273345948
Busoga,2021-05-31,0.0
Busoga,2021-06-01,3.1565582275390627
Busoga,2021-06-02,4.441713571548462
Busoga,2021-06-03,2.3866771697998046
Busoga,2021-06-04,0.4682436466217041
Busoga,2021-06-05,4.369713401794433
Busoga,2021-06-06,11.31013536453247
Busoga,2021-06-07,0.0
Busoga,2021-06-08,1.8037249565124511
Busoga,2021-06-09,0.0
Busoga,2021-06-10,0.0
Busoga,2021-06-11,0.0
Busoga,2021-06-12,0.0
Busoga,2021-06-13,0.0
Busoga,2021-06-14,0.0
Busoga,2021-06-15,0.0
Busoga,2021-06-16,5.573983192443848
Busoga,2021-06-17,8.34474744796753
Busoga,2021-06-18,23.0909565448761
Busoga,2021-06-19,4.624131965637207
Busoga,2021-06-20,0.0
Busoga,2021-06-21,0.0
Busoga,2021-06-22,0.6779168605804443
Busoga,2021-06-23,3.2548510074615478
Busoga,2021-06-24,0.0
Busoga,2021-06-25,0.0
Busoga,2021-06-26,0.0
Busoga,2021-06-27,0.0
Busoga,2021-06-28,4.268002605438232
Busoga,2021-06-29,1.5933272361755373
Busoga,2021-06-30,0.0
Busoga,2021-07-01,0.0
Busoga,2021-07-02,4.626808452606201
Busoga,2021-07-03,1.1448024749755858
Busoga,2021-07-04,0.0
Busoga,2021-07-05,0.5785190105438233
Busoga,2021-07-06,4.833255481719971
Busoga,2021-07-07,2.269466495513916
Busoga,2021-07-08,12.398332691192627
Busoga,2021-07-09,0.5054943084716796
Busoga,2021-07-10,0.7520434379577636
Busoga,2021-07-11,5.383985090255737
Busoga,2021-07-12,0.0
Busoga,2021-07-13,0.0
Busoga,2021-07-14,2.2516722202301027
Busoga,2021-07-15,3.629856014251709
Busoga,2021-07-16,7.106647205352783
Busoga,2021-07-17,0.0
Busoga,2021-07-18,0.0
Busoga,2021-07-19,0.0
Busoga,2021-07-20,1.6909092903137206
Busoga,2021-07-21,0.0
Busoga,2021-07-22,0.0
Busoga,2021-07-23,0.0
Busoga,2021-07-24,0.0
Busoga,2021-07-25,0.0
Busoga,2021-07-26,0.0
Busoga,2021-07-27,0.0
Busoga,2021-07-28,0.0
Busoga,2021-07-29,1.7144763946533204
Busoga,2021-07-30,0.0
Busoga,2021-07-31,0.0
Busoga,2021-08-01,0.0
Busoga,2021-08-02,0.0
Busoga,2021-08-03,0.7478466987609863
Busoga,2021-08-04,0.0
Busoga,2021-08-05,0.0
Busoga,2021-08-06,3.329765486717224
Busoga,2021-08-07,0.0
Busoga,2021-08-08,2.4494031190872194
Busoga,2021-08-09,8.387020063400268
Busoga,2021-08-10,4.011391806602478
Busoga,2021-08-11,4.4539440155029295
Busoga,2021-08-12,8.59121913909912
Busoga,2021-08-13,12.349799823760986
Busoga,2021-08-14,14.294135475158692
Busoga,2021-08-15,0.0
Busoga,2021-08-16,1.6350645065307616
Busoga,2021-08-17,1.613180112838745
Busoga,2021-08-18,0.0
Busoga,2021-08-19,8.16706337928772
Busoga,2021-08-20,1.7231937885284423
Busoga,2021-08-21,8.686964178085328
Busoga,2021-08-22,11.121980571746827
Busoga,2021-08-23,0.0
Busoga,2021-08-24,4.840920352935791
Busoga,2021-08-25,2.386482763290405
Busoga,2021-08-26,0.0
Busoga,2021-08-27,4.407272005081177
Busoga,2021-08-28,0.0
Busoga,2021-08-29,0.0
Busoga,2021-08-30,0.0
Busoga,2021-08-31,10.69724726676941
Busoga,2021-09-01,9.345981216430664
Busoga,2021-09-02,0.41114239692687987
Busoga,2021-09-03,8.009265279769897
Busoga,2021-09-04,5.762289237976074
Busoga,2021-09-05,8.110166549682617
Busoga,2021-09-06,3.636698365211487
Busoga,2021-09-07,3.8929261445999144
Busoga,2021-09-08,11.339963483810426
Busoga,2021-09-09,0.3912450075149536
Busoga,2021-09-10,7.227019476890564
Busoga,2021-09-11,13.241345310211182
Busoga,2021-09-12,9.232588481903075
Busoga,2021-09-13,1.0225561141967772
Busoga,2021-09-14,0.9960250854492188
Busoga,2021-09-15,4.140388298034668
Busoga,2021-09-16,13.75581340789795
Busoga,2021-09-17,5.680771684646606
Busoga,2021-09-18,12.729223346710205
Busoga,2021-09-19,1.0989123344421388
Busoga,2021-09-20,4.987385988235474
Busoga,2021-09-21,7.1400535106658936
Busoga,2021-09-22,0.45416789054870604
Busoga,2021-09-23,0.0
Busoga,2021-09-24,6.718764972686768
Busoga,2021-09-25,5.564953422546386
Busoga,2021-09-26,4.132422924041748
Busoga,2021-09-27,0.6582050800323487
Busoga,2021-09-28,2.588055443763733
