spatial_unit,date,tmax_c,tmin_c
Bunyoro,2018-05-05,28.310000000000002,19.34142857142857
Bunyoro,2018-05-06,25.334285714285716,19.625714285714285
Bunyoro,2018-05-07,26.942857142857143,18.707142857142856
Bunyoro,2018-05-08,28.28142857142857,18.302857142857142
Bunyoro,2018-05-09,28.924285714285713,18.397142857142857
Bunyoro,2018-05-10,28.322857142857142,19.63
Bunyoro,2018-05-11,27.844285714285714,19.37142857142857
Bunyoro,2018-05-12,29.84142857142857,18.34857142857143
Bunyoro,2018-05-13,30.442857142857143,18.82714285714286
Bunyoro,2018-05-14,27.367142857142856,20.259999999999998
Bunyoro,2018-05-15,24.777142857142856,18.882857142857144
Bunyoro,2018-05-16,26.77285714285714,18.49857142857143
Bunyoro,2018-05-17,28.555714285714288,18.40285714285714
Bunyoro,2018-05-18,30.34714285714286,19.154285714285713
Bunyoro,2018-05-19,27.434285714285714,19.884285714285713
Bunyoro,2018-05-20,28.14428571428571,19.117142857142856
Bunyoro,2018-05-21,24.228571428571428,19.35571428571429
Bunyoro,2018-05-22,25.108571428571427,19.162857142857142
Bunyoro,2018-05-23,27.214285714285715,18.360000000000003
Bunyoro,2018-05-24,27.867142857142856,17.577142857142857
Bunyoro,2018-05-25,27.82857142857143,17.944285714285716
Bunyoro,2018-05-26,27.21,18.96857142857143
Bunyoro,2018-05-27,25.62285714285714,19.70714285714286
Bunyoro,2018-05-28,28.517142857142858,18.78857142857143
Bunyoro,2018-05-29,29.414285714285715,17.25857142857143
Bunyoro,2018-05-30,29.724285714285713,17.275714285714287
Bunyoro,2018-05-31,29.192857142857143,19.23
Bunyoro,2018-06-01,30.21142857142857,18.63714285714286
Bunyoro,2018-06-02,30.464285714285715,19.40285714285714
Bunyoro,2018-06-03,31.06714285714286,19.584285714285716
Bunyoro,2018-06-04,24.45285714285714,19.997142857142855
Bunyoro,2018-06-05,22.99857142857143,18.835714285714285
Bunyoro,2018-06-06,26.734285714285715,17.63714285714286
Bunyoro,2018-06-07,27.37,17.307142857142857
Bunyoro,2018-06-08,28.20285714285714,17.992857142857144
Bunyoro,2018-06-09,29.667142857142856,17.701428571428572
Bunyoro,2018-06-10,29.412857142857145,18.3
Bunyoro,2018-06-11,30.315714285714282,17.767142857142858
Bunyoro,2018-06-12,28.252857142857145,17.85142857142857
Bunyoro,2018-06-13,29.805714285714288,16.78142857142857
Bunyoro,2018-06-14,30.464285714285715,17.017142857142858
Bunyoro,2018-06-15,31.527142857142856,17.952857142857145
Bunyoro,2018-06-16,31.268571428571427,18.428571428571427
Bunyoro,2018-06-17,31.56142857142857,18.802857142857142
Bunyoro,2018-06-18,29.86285714285714,19.09714285714286
Bunyoro,2018-06-19,26.759999999999998,19.49142857142857
Bunyoro,2018-06-20,27.98857142857143,17.85571428571429
Bunyoro,2018-06-21,26.330000000000002,18.900000000000002
Bunyoro,2018-06-22,25.439999999999998,18.76571428571429
Bunyoro,2018-06-23,28.474285714285713,17.61
Bunyoro,2018-06-24,28.490000000000002,18.332857142857144
Bunyoro,2018-06-25,29.139999999999997,18.571428571428573
Bunyoro,2018-06-26,27.88714285714286,18.534285714285716
Bunyoro,2018-06-27,29.81142857142857,17.442857142857143
Bunyoro,2018-06-28,30.267142857142858,18.555714285714284
Bunyoro,2018-06-29,30.205714285714286,17.225714285714286
Bunyoro,2018-06-30,29.322857142857142,19.032857142857146
Bunyoro,2018-07-01,28.90142857142857,18.834285714285716
Bunyoro,2018-07-02,28.521428571428572,19.335714285714285
Bunyoro,2018-07-03,30.747142857142855,18.759999999999998
Bunyoro,2018-07-04,30.238571428571426,18.62
Bunyoro,2018-07-05,28.47,18.064285714285713
Bunyoro,2018-07-06,29.75,16.972857142857144
Bunyoro,2018-07-07,30.127142857142854,15.795714285714286
Bunyoro,2018-07-08,29.392857142857142,16.514285714285712
Bunyoro,2018-07-09,30.122857142857146,18.2
Bunyoro,2018-07-10,29.69142857142857,18.635714285714283
Bunyoro,2018-07-11,29.849999999999998,18.15142857142857
Bunyoro,2018-07-12,29.825714285714287,18.982857142857142
Bunyoro,2018-07-13,30.93285714285714,18.517142857142858
Bunyoro,2018-07-14,29.835714285714285,19.314285714285713
Bunyoro,2018-07-15,31.57857142857143,18.617142857142856
Bunyoro,2018-07-16,31.10571428571429,17.681428571428572
Bunyoro,2018-07-17,31.252857142857142,16.12142857142857
Bunyoro,2018-07-18,31.21142857142857,16.56714285714286
Bunyoro,2018-07-19,29.802857142857142,17.804285714285715
Bunyoro,2018-07-20,30.821428571428573,17.934285714285714
Bunyoro,2018-07-21,31.601428571428574,17.822857142857142
Bunyoro,2018-07-22,30.72,19.150000000000002
Bunyoro,2018-07-23,30.3,19.018571428571427
Bunyoro,2018-07-24,31.205714285714286,18.31714285714286
Bunyoro,2018-07-25,31.15857142857143,17.42142857142857
Bunyoro,2018-07-26,28.428571428571427,18.59714285714286
Bunyoro,2018-07-27,28.784285714285716,18.545714285714286
Bunyoro,2018-07-28,30.58142857142857,17.7
Bunyoro,2018-07-29,31.244285714285713,18.37
Bunyoro,2018-07-30,29.841428571428573,19.31
Bunyoro,2018-07-31,28.777142857142856,19.464285714285715
Bunyoro,2018-08-01,28.872857142857146,19.357142857142858
Bunyoro,2018-08-02,30.004285714285714,18.874285714285715
Bunyoro,2018-08-03,30.79714285714286,18.978571428571428
Bunyoro,2018-08-04,32.114285714285714,19.41142857142857
Bunyoro,2018-08-05,30.27857142857143,20.014285714285712
Bunyoro,2018-08-06,26.360000000000003,19.224285714285713
Bunyoro,2018-08-07,27.82857142857143,18.84857142857143
Bunyoro,2018-08-08,31.072857142857142,17.60857142857143
Bunyoro,2018-08-09,31.877142857142854,19.217142857142857
Bunyoro,2018-08-10,30.655714285714286,20.077142857142857
Bunyoro,2018-08-11,31.071428571428573,19.55
Bunyoro,2018-08-12,30.574285714285715,19.71
Bunyoro,2018-08-13,30.49857142857143,18.595714285714283
Bunyoro,2018-08-14,31.428571428571427,18.077142857142857
Bunyoro,2018-08-15,32.39857142857143,18.914285714285715
Bunyoro,2018-08-16,32.94285714285714,16.88285714285714
Bunyoro,2018-08-17,30.444285714285716,19.795714285714286
Bunyoro,2018-08-18,29.041428571428572,19.731428571428573
Bunyoro,2018-08-19,25.617142857142856,20.174285714285713
Bunyoro,2018-08-20,27.437142857142856,19.602857142857143
Bunyoro,2018-08-21,29.90285714285714,19.2
Bunyoro,2018-08-22,28.68,19.80857142857143
Bunyoro,2018-08-23,28.575714285714287,19.277142857142856
Bunyoro,2018-08-24,26.114285714285717,19.259999999999998
Bunyoro,2018-08-25,27.83142857142857,18.837142857142858
Bunyoro,2018-08-26,26.13714285714286,19.245714285714286
Bunyoro,2018-08-27,26.687142857142856,19.08285714285714
Bunyoro,2018-08-28,24.684285714285714,18.92571428571429
Bunyoro,2018-08-29,25.914285714285715,18.844285714285714
Bunyoro,2018-08-30,26.59,18.815714285714282
Bunyoro,2018-08-31,27.698571428571427,19.174285714285713
Bunyoro,2018-09-01,28.02285714285714,19.845714285714283
Bunyoro,2018-09-02,29.147142857142857,19.695714285714285
Bunyoro,2018-09-03,26.085714285714285,19.988571428571426
Bunyoro,2018-09-04,27.851428571428574,19.46
Bunyoro,2018-09-05,25.735714285714288,18.614285714285717
Bunyoro,2018-09-06,28.99142857142857,18.608571428571427
Bunyoro,2018-09-07,29.571428571428573,19.141428571428573
Bunyoro,2018-09-08,30.48428571428571,19.852857142857143
Bunyoro,2018-09-09,28.674285714285713,20.07857142857143
Bunyoro,2018-09-10,27.414285714285715,20.254285714285714
Bunyoro,2018-09-11,25.66857142857143,20.354285714285712
Bunyoro,2018-09-12,26.085714285714285,19.532857142857146
Bunyoro,2018-09-13,27.92142857142857,19.475714285714282
Bunyoro,2018-09-14,29.00714285714286,19.381428571428568
Bunyoro,2018-09-15,28.669999999999998,19.52285714285714
Bunyoro,2018-09-16,29.922857142857143,20.48857142857143
Bunyoro,2018-09-17,29.527142857142856,20.044285714285714
Bunyoro,2018-09-18,30.46142857142857,19.184285714285714
Bunyoro,2018-09-19,29.83857142857143,20.681428571428572
Bunyoro,2018-09-20,30.259999999999998,20.58857142857143
Bunyoro,2018-09-21,30.674285714285713,19.67142857142857
Bunyoro,2018-09-22,29.857142857142858,20.625714285714285
Bunyoro,2018-09-23,29.495714285714286,19.952857142857145
Bunyoro,2018-09-24,30.92285714285714,20.7
Bunyoro,2018-09-25,28.610000000000003,20.650000000000002
Bunyoro,2018-09-26,28.06142857142857,19.304285714285715
Bunyoro,2018-09-27,29.754285714285714,19.837142857142858
Bunyoro,2018-09-28,28.922857142857143,21.148571428571426
Bunyoro,2018-09-29,25.261428571428574,20.238571428571426
Bunyoro,2018-09-30,26.041428571428572,19.43285714285714
Bunyoro,2018-10-01,24.504285714285714,19.14428571428571
Bunyoro,2018-10-02,28.122857142857146,18.76571428571429
Bunyoro,2018-10-03,26.56714285714286,19.722857142857144
Bunyoro,2018-10-04,29.205714285714286,19.62142857142857
Bunyoro,2018-10-05,30.291428571428572,20.214285714285715
Bunyoro,2018-10-06,28.73428571428571,20.72142857142857
Bunyoro,2018-10-07,28.262857142857143,19.697142857142858
Bunyoro,2018-10-08,27.90285714285714,19.457142857142856
Bunyoro,2018-10-09,27.79,20.17285714285714
Bunyoro,2018-10-10,24.99285714285714,19.34714285714286
Bunyoro,2018-10-11,28.09,18.23857142857143
Bunyoro,2018-10-12,25.797142857142855,19.60571428571429
Bunyoro,2018-10-13,25.428571428571427,19.58857142857143
Bunyoro,2018-10-14,25.25714285714286,19.064285714285713
Bunyoro,2018-10-15,26.90857142857143,19.192857142857143
Bunyoro,2018-10-16,26.77285714285714,17.995714285714286
Bunyoro,2018-10-17,26.844285714285714,18.985714285714288
Bunyoro,2018-10-18,26.647142857142857,19.052857142857142
Bunyoro,2018-10-19,24.632857142857144,19.042857142857144
Bunyoro,2018-10-20,24.22142857142857,18.580000000000002
Bunyoro,2018-10-21,28.68285714285714,19.011428571428574
Bunyoro,2018-10-22,29.95285714285714,19.675714285714285
Bunyoro,2018-10-23,29.958571428571428,19.155714285714286
Bunyoro,2018-10-24,29.599999999999998,19.442857142857143
Bunyoro,2018-10-25,27.97,18.435714285714287
Bunyoro,2018-10-26,25.78857142857143,19.504285714285714
Bunyoro,2018-10-27,25.502857142857145,19.48
Bunyoro,2018-10-28,27.610000000000003,19.178571428571427
Bunyoro,2018-10-29,28.361428571428572,19.877142857142854
Bunyoro,2018-10-30,24.744285714285716,19.59714285714286
Bunyoro,2018-10-31,28.048571428571428,19.187142857142856
Bunyoro,2018-11-01,26.478571428571428,19.737142857142857
Bunyoro,2018-11-02,25.345714285714283,19.575714285714287
Bunyoro,2018-11-03,26.204285714285714,19.467142857142857
Bunyoro,2018-11-04,24.184285714285714,19.16857142857143
Bunyoro,2018-11-05,27.59142857142857,18.634285714285713
Bunyoro,2018-11-06,28.169999999999998,18.958571428571428
Bunyoro,2018-11-07,29.852857142857143,19.8
Bunyoro,2018-11-08,30.525714285714287,19.78857142857143
Bunyoro,2018-11-09,24.982857142857142,19.767142857142858
Bunyoro,2018-11-10,24.544285714285714,18.91857142857143
Bunyoro,2018-11-11,25.568571428571428,17.694285714285716
Bunyoro,2018-11-12,28.96,19.552857142857142
Bunyoro,2018-11-13,29.50142857142857,19.705714285714286
Bunyoro,2018-11-14,30.2,19.54
Bunyoro,2018-11-15,25.114285714285717,20.015714285714285
Bunyoro,2018-11-16,23.38714285714286,19.18857142857143
Bunyoro,2018-11-17,27.617142857142856,19.22142857142857
Bunyoro,2018-11-18,23.85571428571429,19.57
Bunyoro,2018-11-19,28.572857142857142,19.252857142857142
Bunyoro,2018-11-20,27.964285714285715,20.075714285714287
Bunyoro,2018-11-21,29.76571428571429,19.00857142857143
Bunyoro,2018-11-22,30.564285714285713,18.687142857142856
Bunyoro,2018-11-23,30.83857142857143,18.917142857142856
Bunyoro,2018-11-24,31.684285714285718,19.408571428571427
Bunyoro,2018-11-25,32.05714285714286,18.358571428571427
Bunyoro,2018-11-26,31.635714285714283,19.368571428571432
Bunyoro,2018-11-27,31.0,20.37
Bunyoro,2018-11-28,31.298571428571428,20.607142857142858
Bunyoro,2018-11-29,32.97571428571428,20.67142857142857
Bunyoro,2018-11-30,32.84285714285714,20.791428571428572
Bunyoro,2018-12-01,33.54571428571428,19.924285714285713
Bunyoro,2018-12-02,32.71,21.064285714285717
Bunyoro,2018-12-03,30.275714285714287,21.301428571428573
Bunyoro,2018-12-04,29.828571428571426,20.604285714285716
Bunyoro,2018-12-05,28.654285714285713,20.175714285714285
Bunyoro,2018-12-06,31.990000000000002,18.978571428571428
Bunyoro,2018-12-07,32.35857142857143,20.275714285714287
Bunyoro,2018-12-08,30.28,20.360000000000003
Bunyoro,2018-12-09,27.32,19.915714285714284
Bunyoro,2018-12-10,23.58857142857143,19.16
Bunyoro,2018-12-11,24.335714285714285,18.62142857142857
Bunyoro,2018-12-12,28.77285714285714,17.69
Bunyoro,2018-12-13,27.777142857142856,19.724285714285713
Bunyoro,2018-12-14,27.678571428571427,19.592857142857145
Bunyoro,2018-12-15,28.677142857142858,19.84
Bunyoro,2018-12-16,30.592857142857145,19.014285714285712
Bunyoro,2018-12-17,31.965714285714284,20.060000000000002
Bunyoro,2018-12-18,31.178571428571427,20.52285714285714
Bunyoro,2018-12-19,31.685714285714287,20.20285714285714
Bunyoro,2018-12-20,31.094285714285714,19.58857142857143
Bunyoro,2018-12-21,30.505714285714284,20.33857142857143
Bunyoro,2018-12-22,31.52285714285714,20.108571428571427
Bunyoro,2018-12-23,30.07,20.852857142857143
Bunyoro,2018-12-24,33.11,20.732857142857142
Bunyoro,2018-12-25,33.89142857142857,19.048571428571428
Bunyoro,2018-12-26,34.17,19.41142857142857
Bunyoro,2018-12-27,33.24,20.13714285714286
Bunyoro,2018-12-28,32.871428571428574,21.087142857142855
Bunyoro,2018-12-29,31.124285714285715,20.571428571428573
Bunyoro,2018-12-30,31.8,21.34857142857143
Bunyoro,2018-12-31,32.53142857142857,20.562857142857144
Bunyoro,2019-01-01,33.22,20.271428571428572
Bunyoro,2019-01-02,33.79857142857143,20.04
Bunyoro,2019-01-03,35.065714285714286,21.59714285714286
Bunyoro,2019-01-04,31.462857142857143,22.544285714285714
Bunyoro,2019-01-05,33.31428571428572,21.142857142857142
Bunyoro,2019-01-06,31.3,21.534285714285716
Bunyoro,2019-01-07,33.089999999999996,18.571428571428573
Bunyoro,2019-01-08,33.29571428571428,18.851428571428574
Bunyoro,2019-01-09,33.69571428571429,18.712857142857143
Bunyoro,2019-01-10,33.98142857142857,19.02857142857143
Bunyoro,2019-01-11,35.11142857142857,19.618571428571425
Bunyoro,2019-01-12,34.98142857142857,19.024285714285714
Bunyoro,2019-01-13,34.88428571428572,18.694285714285716
Bunyoro,2019-01-14,34.79571428571428,18.825714285714287
Bunyoro,2019-01-15,33.36,20.937142857142856
Bunyoro,2019-01-16,28.294285714285714,21.111428571428572
Bunyoro,2019-01-17,31.99857142857143,19.34857142857143
Bunyoro,2019-01-18,30.50714285714286,21.11285714285714
Bunyoro,2019-01-19,32.48571428571428,20.37142857142857
Bunyoro,2019-01-20,30.58857142857143,21.58285714285714
Bunyoro,2019-01-21,32.06428571428571,20.181428571428572
Bunyoro,2019-01-22,33.128571428571426,21.055714285714288
Bunyoro,2019-01-23,32.47428571428571,20.277142857142856
Bunyoro,2019-01-24,32.40857142857143,21.794285714285714
Bunyoro,2019-01-25,34.96714285714285,21.22142857142857
Bunyoro,2019-01-26,32.754285714285714,20.794285714285714
Bunyoro,2019-01-27,33.212857142857146,20.62857142857143
Bunyoro,2019-01-28,34.892857142857146,21.351428571428574
Bunyoro,2019-01-29,34.19714285714286,21.78142857142857
Bunyoro,2019-01-30,35.471428571428575,21.062857142857144
Bunyoro,2019-01-31,36.221428571428575,20.035714285714285
Bunyoro,2019-02-01,36.705714285714286,20.424285714285713
Bunyoro,2019-02-02,35.74142857142857,21.815714285714286
Bunyoro,2019-02-03,36.56285714285714,20.604285714285716
Bunyoro,2019-02-04,36.93142857142857,20.72
Bunyoro,2019-02-05,34.31285714285714,22.075714285714287
Bunyoro,2019-02-06,34.13,22.264285714285712
Bunyoro,2019-02-07,34.862857142857145,22.25857142857143
Bunyoro,2019-02-08,34.348571428571425,22.181428571428572
Bunyoro,2019-02-09,35.37714285714286,22.78
Bunyoro,2019-02-10,36.98285714285714,22.635714285714283
Bunyoro,2019-02-11,36.85285714285715,22.86285714285714
Bunyoro,2019-02-12,36.66142857142857,21.071428571428573
Bunyoro,2019-02-13,36.64714285714285,21.90142857142857
Bunyoro,2019-02-14,35.94714285714286,22.594285714285714
Bunyoro,2019-02-15,35.401428571428575,23.21
Bunyoro,2019-02-16,34.72857142857143,22.87714285714286
Bunyoro,2019-02-17,34.38285714285714,23.212857142857143
Bunyoro,2019-02-18,35.32142857142857,22.640000000000004
Bunyoro,2019-02-19,33.68571428571429,22.91142857142857
Bunyoro,2019-02-20,30.08857142857143,22.794285714285714
Bunyoro,2019-02-21,30.640000000000004,20.472857142857144
Bunyoro,2019-02-22,29.145714285714284,20.39428571428571
Bunyoro,2019-02-23,27.842857142857145,20.928571428571427
Bunyoro,2019-02-24,27.15285714285714,20.012857142857143
Bunyoro,2019-02-25,29.97714285714286,19.47714285714286
Bunyoro,2019-02-26,33.01,19.099999999999998
Bunyoro,2019-02-27,34.37714285714286,19.82
Bunyoro,2019-02-28,33.29571428571428,19.650000000000002
Bunyoro,2019-03-01,33.529999999999994,21.562857142857144
Bunyoro,2019-03-02,29.965714285714284,21.405714285714286
Bunyoro,2019-03-03,33.51142857142857,19.717142857142854
Bunyoro,2019-03-04,32.22857142857143,20.12714285714286
Bunyoro,2019-03-05,29.611428571428572,20.565714285714286
Bunyoro,2019-03-06,31.66142857142857,20.737142857142857
Bunyoro,2019-03-07,32.32285714285714,20.81714285714286
Bunyoro,2019-03-08,34.55428571428571,21.314285714285713
Bunyoro,2019-03-09,33.605714285714285,21.467142857142857
Bunyoro,2019-03-10,35.33142857142857,21.73857142857143
Bunyoro,2019-03-11,35.63,20.77
Bunyoro,2019-03-12,36.32857142857143,22.217142857142857
Bunyoro,2019-03-13,35.86,21.672857142857143
Bunyoro,2019-03-14,36.22571428571428,22.259999999999998
Bunyoro,2019-03-15,36.924285714285716,21.857142857142858
Bunyoro,2019-03-16,35.08142857142857,23.225714285714286
Bunyoro,2019-03-17,37.285714285714285,22.364285714285717
Bunyoro,2019-03-18,36.98142857142857,23.25
Bunyoro,2019-03-19,36.33428571428571,22.72
Bunyoro,2019-03-20,36.35,23.165714285714284
Bunyoro,2019-03-21,37.762857142857136,22.400000000000002
Bunyoro,2019-03-22,37.19714285714286,22.63714285714286
Bunyoro,2019-03-23,37.76142857142857,22.178571428571427
Bunyoro,2019-03-24,37.93857142857143,22.114285714285717
Bunyoro,2019-03-25,36.809999999999995,22.464285714285715
Bunyoro,2019-03-26,34.642857142857146,23.55857142857143
Bunyoro,2019-03-27,30.937142857142856,24.194285714285716
Bunyoro,2019-03-28,31.252857142857145,22.692857142857143
Bunyoro,2019-03-29,35.3,22.27857142857143
Bunyoro,2019-03-30,34.902857142857144,22.368571428571425
Bunyoro,2019-03-31,35.56428571428571,21.364285714285717
Bunyoro,2019-04-01,35.10857142857143,21.63
Bunyoro,2019-04-02,35.152857142857144,22.59142857142857
Bunyoro,2019-04-03,34.29,21.907142857142855
Bunyoro,2019-04-04,32.67285714285715,22.814285714285713
Bunyoro,2019-04-05,33.97857142857143,22.12714285714286
Bunyoro,2019-04-06,35.94714285714286,22.502857142857145
Bunyoro,2019-04-07,35.60285714285714,22.229999999999997
Bunyoro,2019-04-08,32.29142857142857,22.330000000000002
Bunyoro,2019-04-09,25.53857142857143,20.51142857142857
Bunyoro,2019-04-10,27.247142857142855,19.842857142857145
Bunyoro,2019-04-11,30.03,19.814285714285713
Bunyoro,2019-04-12,27.29714285714286,20.544285714285714
Bunyoro,2019-04-13,28.315714285714286,20.29
Bunyoro,2019-04-14,32.12428571428571,20.315714285714286
Bunyoro,2019-04-15,30.101428571428574,21.295714285714286
Bunyoro,2019-04-16,31.24285714285714,20.872857142857146
Bunyoro,2019-04-17,29.555714285714284,20.572857142857142
Bunyoro,2019-04-18,31.89428571428571,20.53
Bunyoro,2019-04-19,33.77142857142857,20.09714285714286
Bunyoro,2019-04-20,34.01714285714286,22.072857142857142
Bunyoro,2019-04-21,33.252857142857145,22.678571428571427
Bunyoro,2019-04-22,26.65857142857143,20.87
Bunyoro,2019-04-23,26.057142857142857,19.405714285714286
Bunyoro,2019-04-24,30.997142857142858,19.447142857142858
Bunyoro,2019-04-25,31.07,20.47142857142857
Bunyoro,2019-04-26,29.837142857142858,21.487142857142857
Bunyoro,2019-04-27,26.37142857142857,20.99857142857143
Bunyoro,2019-04-28,29.544285714285714,19.554285714285715
Bunyoro,2019-04-29,30.65857142857143,20.512857142857143
Bunyoro,2019-04-30,30.16142857142857,20.935714285714287
Bunyoro,2019-05-01,30.295714285714286,20.674285714285713
Bunyoro,2019-05-02,28.07,21.244285714285716
Bunyoro,2019-05-03,29.641428571428573,20.595714285714283
Bunyoro,2019-05-04,30.342857142857145,21.24285714285714
Bunyoro,2019-05-05,29.677142857142858,20.947142857142858
Bunyoro,2019-05-06,29.534285714285716,19.967142857142857
Bunyoro,2019-05-07,28.56142857142857,20.455714285714286
Bunyoro,2019-05-08,28.538571428571426,20.178571428571427
Bunyoro,2019-05-09,26.268571428571427,20.34857142857143
Bunyoro,2019-05-10,29.068571428571428,19.122857142857146
Bunyoro,2019-05-11,28.395714285714284,20.132857142857144
Bunyoro,2019-05-12,30.747142857142855,19.389999999999997
Bunyoro,2019-05-13,25.481428571428573,20.13
Bunyoro,2019-05-14,29.00857142857143,19.127142857142854
Bunyoro,2019-05-15,27.99142857142857,20.101428571428574
Bunyoro,2019-05-16,26.504285714285714,20.465714285714284
Bunyoro,2019-05-17,27.43285714285714,20.364285714285717
Bunyoro,2019-05-18,24.169999999999998,19.821428571428573
Bunyoro,2019-05-19,26.10571428571429,19.514285714285712
Bunyoro,2019-05-20,27.642857142857142,19.354285714285712
Bunyoro,2019-05-21,27.96,19.554285714285715
Bunyoro,2019-05-22,29.482857142857142,19.400000000000002
Bunyoro,2019-05-23,29.442857142857143,19.987142857142857
Bunyoro,2019-05-24,23.90285714285714,19.40142857142857
Bunyoro,2019-05-25,28.947142857142858,18.717142857142857
Bunyoro,2019-05-26,28.675714285714285,19.458571428571428
Bunyoro,2019-05-27,29.167142857142856,19.197142857142858
Bunyoro,2019-05-28,28.835714285714285,18.740000000000002
Bunyoro,2019-05-29,28.615714285714287,19.535714285714285
Bunyoro,2019-05-30,30.298571428571428,18.73
Bunyoro,2019-05-31,29.965714285714284,19.235714285714288
Bunyoro,2019-06-01,27.648571428571426,20.22
Bunyoro,2019-06-02,27.71857142857143,20.33142857142857
Bunyoro,2019-06-03,27.642857142857142,19.72142857142857
Bunyoro,2019-06-04,27.15285714285714,19.34142857142857
Bunyoro,2019-06-05,25.222857142857144,19.965714285714284
Bunyoro,2019-06-06,24.21857142857143,19.69142857142857
Bunyoro,2019-06-07,27.18857142857143,19.42571428571429
Bunyoro,2019-06-08,27.615714285714287,19.18
Bunyoro,2019-06-09,26.025714285714287,20.060000000000002
Bunyoro,2019-06-10,25.927142857142858,19.487142857142857
Bunyoro,2019-06-11,27.385714285714283,18.777142857142856
Bunyoro,2019-06-12,28.439999999999998,18.307142857142857
Bunyoro,2019-06-13,28.18857142857143,18.527142857142856
Bunyoro,2019-06-14,29.012857142857143,19.267142857142858
Bunyoro,2019-06-15,28.29714285714286,18.88714285714286
Bunyoro,2019-06-16,25.451428571428572,19.599999999999998
Bunyoro,2019-06-17,27.415714285714284,19.255714285714284
Bunyoro,2019-06-18,28.647142857142857,18.59
Bunyoro,2019-06-19,30.041428571428572,18.381428571428575
Bunyoro,2019-06-20,30.162857142857142,19.03857142857143
Bunyoro,2019-06-21,28.524285714285718,19.66857142857143
Bunyoro,2019-06-22,26.91,19.08142857142857
Bunyoro,2019-06-23,28.527142857142856,18.744285714285716
Bunyoro,2019-06-24,29.451428571428572,19.138571428571428
Bunyoro,2019-06-25,27.51571428571429,19.788571428571426
Bunyoro,2019-06-26,26.537142857142857,19.46142857142857
Bunyoro,2019-06-27,28.35571428571429,19.69
Bunyoro,2019-06-28,23.50714285714286,19.365714285714287
Bunyoro,2019-06-29,28.21,19.004285714285714
Bunyoro,2019-06-30,28.65857142857143,19.624285714285715
Bunyoro,2019-07-01,29.759999999999998,18.555714285714288
Bunyoro,2019-07-02,30.211428571428574,17.83857142857143
Bunyoro,2019-07-03,30.49285714285714,17.55
Bunyoro,2019-07-04,28.860000000000003,18.895714285714288
Bunyoro,2019-07-05,30.837142857142855,18.955714285714286
Bunyoro,2019-07-06,30.41142857142857,19.00142857142857
Bunyoro,2019-07-07,28.382857142857144,19.987142857142857
Bunyoro,2019-07-08,28.965714285714284,19.204285714285714
Bunyoro,2019-07-09,27.412857142857145,19.904285714285713
Bunyoro,2019-07-10,27.951428571428572,19.23
Bunyoro,2019-07-11,26.62857142857143,19.16714285714286
Bunyoro,2019-07-12,23.639999999999997,19.127142857142854
Bunyoro,2019-07-13,23.19142857142857,18.39428571428571
Bunyoro,2019-07-14,27.611428571428572,17.181428571428572
Bunyoro,2019-07-15,27.701428571428572,18.481428571428573
Bunyoro,2019-07-16,28.38,18.822857142857142
Bunyoro,2019-07-17,28.908571428571427,17.731428571428573
Bunyoro,2019-07-18,29.364285714285717,18.74285714285714
Bunyoro,2019-07-19,30.187142857142856,18.291428571428572
Bunyoro,2019-07-20,30.09857142857143,18.642857142857142
Bunyoro,2019-07-21,25.782857142857143,19.50714285714286
Bunyoro,2019-07-22,28.08285714285714,18.917142857142856
Bunyoro,2019-07-23,26.55,19.54
Bunyoro,2019-07-24,25.814285714285713,19.148571428571426
Bunyoro,2019-07-25,26.404285714285713,19.16
Bunyoro,2019-07-26,28.562857142857144,19.18857142857143
Bunyoro,2019-07-27,25.862857142857145,19.7
Bunyoro,2019-07-28,27.057142857142857,19.004285714285714
Bunyoro,2019-07-29,26.724285714285713,18.874285714285715
Bunyoro,2019-07-30,26.37142857142857,19.514285714285712
Bunyoro,2019-07-31,24.145714285714288,19.235714285714288
Bunyoro,2019-08-01,28.060000000000002,18.49857142857143
Bunyoro,2019-08-02,28.594285714285714,18.95
Bunyoro,2019-08-03,28.042857142857144,19.451428571428572
Bunyoro,2019-08-04,28.675714285714285,19.397142857142857
Bunyoro,2019-08-05,29.16857142857143,18.00857142857143
Bunyoro,2019-08-06,29.062857142857144,18.832857142857144
Bunyoro,2019-08-07,29.17571428571429,19.830000000000002
Bunyoro,2019-08-08,29.504285714285714,19.43285714285714
Bunyoro,2019-08-09,27.24142857142857,19.364285714285717
Bunyoro,2019-08-10,26.37857142857143,19.164285714285715
Bunyoro,2019-08-11,26.084285714285716,19.04
Bunyoro,2019-08-12,26.55857142857143,19.18857142857143
Bunyoro,2019-08-13,27.914285714285715,19.63714285714286
Bunyoro,2019-08-14,28.06142857142857,19.09714285714286
Bunyoro,2019-08-15,29.49142857142857,18.091428571428573
Bunyoro,2019-08-16,28.39428571428571,18.47714285714286
Bunyoro,2019-08-17,28.532857142857143,18.388571428571428
Bunyoro,2019-08-18,27.69142857142857,19.104285714285716
Bunyoro,2019-08-19,28.444285714285712,18.577142857142857
Bunyoro,2019-08-20,29.71,19.542857142857144
Bunyoro,2019-08-21,27.422857142857143,19.25
Bunyoro,2019-08-22,28.648571428571426,19.235714285714288
Bunyoro,2019-08-23,28.139999999999997,19.794285714285714
Bunyoro,2019-08-24,28.277142857142856,19.344285714285714
